Word	True	Predict
nge	ID	ID
twt	EN	O
apa	ID	ID
dikit	ID	ID
langsung	ID	ID
di	ID	ID
wa	O	O
"	O	O
meh	JV	JV
ngopo	JV	JV
",	O	O
emang	ID	ID
paling	ID	ID
enak	ID	ID
nge	ID	ID
twt	EN	O
disini	ID	ID
atau	ID	ID
cerita	ID	ID
di	ID	ID
2nd	EN	EN
ig	O	O
close	EN	EN
friend	EN	EN
dah	ID	ID

Aku	ID	ID
baru	ID	ID
ingat	ID	ID
belum	ID	ID
mandi	ID	ID
.	O	O
Mandi	ID	ID
dulu	ID	ID
de	ID	ID
abis	ID	ID
tu	ID	ID
nonton	ID	ID
.	O	O
Ajdkajdhs	O	ID
gasabar	ID	ID
ke	ID	ID
event	EN	EN
nya	ID	ID
hari	ID	ID
ini	ID	ID

mouse	EN	EN
e	JV	JV
yen	JV	JV
discroll	MIX-JV-EN	MIX-JV-EN
munggah	JV	JV
malah	JV	JV
miduk	JV	JV
...	O	O
discroll	MIX-JV-EN	MIX-JV-EN
miduk	JV	JV
malah	JV	JV
munggah	JV	JV
...	O	O
*	O	O
pengen	JV	JV
tak	JV	JV
banting	JV	JV
tapi	JV	JV
ra	JV	JV
duwe	JV	JV
mouse	EN	EN
U.U	O	JV
*	O	O

@AngelinaSondakh	O	O
Udah	ID	ID
disubscribe	MIX-ID-EN	MIX-ID-EN
like	EN	EN
share	EN	EN
dan	ID	ID
tekan	ID	ID
lonceng	ID	ID
dari	ID	ID
2	O	O
Minggu	ID	ID
lalu	ID	ID
🤗	O	O
🙏	O	O

@ismailsunni	O	JV
Ono	JV	JV
biyen	JV	JV
cah	JV	JV
bg	O	JV
sing	JV	JV
ngono	JV	JV
neng	JV	JV
penjuale	MIX-ID-JV	MIX-ID-JV
nasgor	ID	ID
depan	ID	ID
bg	O	ID
wkwk	O	O

Pagi-pagi	ID	ID
udah	ID	ID
bikin	ID	ID
nangis	ID	ID
aja	ID	ID
ih	ID	ID
😩	O	O
🥺	O	O
My	EN	EN
Angel	EN	EN
😭	O	O
❤	O	O

@pearceinv	O	O
direport	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
deh	ID	ID
yang	ID	ID
begituan	ID	ID
,	O	O
pernah	ID	ID
temu	ID	ID
beginian	ID	ID
tapi	ID	ID
film	ID	ID
lain	ID	ID
.	O	O
dah	ID	ID
tau	ID	ID
ngerekam	ID	ID
itu	ID	ID
dah	ID	ID
ngelanggar	ID	ID
hak	ID	ID
cipta	ID	ID
hdeh	ID	O

"	O	O
tidak	ID	ID
masalah	ID	ID
hanya	ID	ID
saja	ID	ID
kau	ID	ID
tahu	ID	ID
kan	ID	ID
imageku	MIX-ID-EN	MIX-ID-EN
tidak	ID	ID
bagus	ID	ID
disana	ID	ID
"	O	O

@sulthnattar	O	ID
stop	ID	ID
nasi	ID	ID
ayam	ID	ID
6	O	O
k	O	ID
cok	JV	JV
,	O	O
sakno	JV	JV
penjuale	MIX-ID-JV	MIX-ID-JV

@sbtcon	O	EN
nder	EN	EN
,	O	O
kalo	ID	ID
dari	ID	ID
awal	ID	ID
udah	ID	ID
di	ID	ID
bagi	ID	ID
tugas	ID	ID
,	O	O
harusnya	ID	ID
yang	ID	ID
lain	ID	ID
ngikutin	ID	ID
tupoksinya	ID	ID
masing	ID	ID
”,	O	O
kalo	ID	ID
emang	ID	ID
temen	ID	ID
sender	EN	EN
pengen	ID	ID
jadi	ID	ID
dibagian	ID	ID
kamu	ID	ID
,	O	O
bisa	ID	ID
di	ID	ID
switch	EN	EN
tapi	ID	ID
harus	ID	ID
ada	ID	ID
persetujuan	ID	ID
dari	ID	ID
semua	ID	ID
anggota	ID	ID
(	O	O
i	EN	EN
mean	EN	EN
admin	EN	EN
)	O	O
,	O	O
ya	ID	ID
gimana	ID	ID
masa	ID	ID
menyalahi	ID	ID
tupoksi	ID	ID
bahkan	ID	ID
yang	ID	ID
udah	ID	ID
disepakatin	ID	ID
?	O	O

Bukan	ID	ID
internet	ID	ID
gw	ID	ID
yang	ID	ID
lemot	ID	ID
,	O	O
emang	ID	ID
dasar	ID	ID
appnya	MIX-ID-EN	ID
gak	ID	ID
waras	ID	ID
loadingnya	MIX-ID-EN	MIX-ID-EN
.	O	O
https://t.co/kVpKt6FUw2	O	ID

@arthitthesun	O	ID
tidak	ID	ID
akan	ID	ID
save	EN	EN
,	O	O
sampai	ID	ID
kejadian	ID	ID
pas	ID	ID
ngesearch	MIX-ID-EN	MIX-ID-EN
orgnya	ID	ID
ga	ID	ID
muncul	ID	ID
,	O	O
baru	ID	ID
ngerasa	ID	ID
perlu	ID	ID
di	ID	ID
save	EN	EN

sedih	ID	ID
bnget	ID	ID
anjir	ID	ID
adikku	ID	ID
dibully	MIX-ID-EN	MIX-ID-EN
3	O	O
cowo	ID	ID
,	O	O
ditendangi	ID	ID

@torontokyoto	O	JV
Wis	JV	JV
didelete	MIX-JV-EN	MIX-JV-EN
mau	JV	JV

@Cindyfathiaa	O	O
Sik	JV	JV
tenang	ID	ID
cind	O	ID
cuma	ID	ID
akun	ID	ID
bal	JV	JV
tp	JV	JV
wis	JV	JV
didelete	MIX-JV-EN	MIX-JV-EN
😭	O	O

@Sport77Official	O	O
mbak	O	ID
prilly	O	ID
baru	ID	ID
tau	ID	ID
kalo	ID	ID
wasit	ID	ID
kita	ID	ID
bisa	ID	ID
diRemote	MIX-ID-EN	ID
dari	ID	ID
kejauhan	ID	ID
🤣	O	O

@EsKapalan	O	O
@fatalinject	O	O
sakno	JV	O
penjuale	MIX-ID-JV	MIX-ID-JV
...	O	O
tergantung	ID	ID
😥	O	O

Gagal	ID	ID
bikin	ID	ID
rak	ID	ID
buku	ID	ID
karena	ID	ID
dinding	ID	ID
terlalu	ID	ID
kokoh	ID	ID
dan	ID	ID
pemilihan	ID	ID
kayu	ID	ID
yang	ID	ID
keras	ID	ID
,	O	O
mau	ID	ID
beli	ID	ID
rak	ID	JV
buku	ID	ID
tapi	ID	ID
kok	ID	ID
ya	ID	ID
uange	MIX-ID-JV	MIX-ID-JV
gak	ID	ID
ada	ID	ID

-=	O	O
STASIUN	O	O
CITAYAM	O	O
=-	O	O
Stasiun	ID	ID
yang	ID	ID
memberi	ID	ID
sad	EN	EN
stories	EN	EN
,	O	O
gua	ID	ID
paling	ID	ID
males	ID	ID
pas	ID	ID
lewat	ID	ID
citayam	O	ID
karena	ID	ID
masuk	ID	ID
stasiun	O	ID
citayam	O	ID
tuh	ID	ID
IM3	O	ID
sama	ID	ID
XL	O	O
suka	ID	ID
auto	ID	ID
ilang	ID	ID
sinyal	ID	ID
.	O	O
Entah	ID	ID
gua	ID	ID
doang	ID	ID
atau	ID	ID
y-g	ID	ID
lain	ID	ID
juga	ID	ID
mengalaminya	ID	ID
.	O	O
Terus	ID	ID
gua	ID	ID
pernah	ID	ID
kebawa	ID	ID
ke	ID	ID
cibinong	O	ID
grgr	ID	ID
ketiduran	ID	ID
dr	ID	ID
stasiun	ID	ID
ini	ID	ID
.	O	O

dicancel	MIX-ID-EN	MIX-ID-EN
karena	ID	ID
terlalu	ID	ID
galak	ID	ID
bisa	ID	ID
gakya	ID	ID
.	O	O

@Excel_Dee	O	O
Akeh	JV	JV
tenan	JV	JV
postingane	MIX-ID-JV	MIX-ID-JV
ra	JV	JV
ketemu	ID	ID
.	O	O
Ampe	JV	ID
mataku	JV	ID
bureng	JV	ID
....	O	O
Hihihi	O	ID
Kalau	ID	ID
bisa	ID	ID
di	ID	ID
tag	EN	EN
disini	ID	ID
...	O	O
tks	EN	O

@bluets_16	O	ID
mau	ID	ID
nonton	ID	ID
ini	ID	ID
deh	ID	ID
dari	ID	ID
lama	ID	ID
,	O	O
ratenya	MIX-ID-EN	MIX-ID-EN
brp	ID	ID
kira	ID	ID
kira	ID	ID
?	O	O

@worksfess	O	O
ini	ID	ID
termasuk	ID	ID
eksploitasi	ID	ID
deh	ID	ID
kayaknya	ID	ID
.	O	O
biarin	ID	ID
aja	ID	ID
kagak	ID	ID
beres	ID	ID
deh	ID	ID
nder	EN	EN
,	O	O
biar	ID	ID
tau	ID	ID
susahnya	ID	ID
dihandle	MIX-ID-EN	MIX-ID-EN
satu	ID	ID
orang	ID	ID
.	O	O
kalau	ID	ID
baginya	ID	ID
gampang	ID	ID
mah	ID	ID
yaudah	ID	ID
suruh	ID	ID
desain	ID	ID
sendiri	ID	ID

@IndiHome	O	O
kak	ID	ID
maaf	ID	ID
mau	ID	ID
tanya	ID	ID
emang	ID	ID
indihome	O	O
lagi	ID	ID
sedikit	ID	ID
lemot	ID	ID
yaa	ID	ID
?	O	O
Kemarin	ID	ID
lancar	ID	ID
pol	ID	ID
soalnya	ID	ID
sekarang	ID	ID
buka	ID	ID
apa	ID	ID
aja	ID	ID
loadingnya	MIX-ID-EN	MIX-ID-EN
lama	ID	ID
,	O	O
memang	ID	ID
lemot	ID	ID
dari	ID	ID
sana	ID	ID
apa	ID	ID
karena	ID	ID
habis	ID	ID
hujan	ID	ID
apa	ID	ID
saya	ID	ID
harus	ID	ID
apa	ID	ID
🙏	O	O

E-money	EN	ID
udah	ID	ID
ngisi	ID	ID
200	O	O
tp	ID	ID
ga	ID	ID
masuk	ID	ID
saldonya	ID	ID
,	O	O
sedangkqn	ID	ID
di	ID	ID
syopi	O	O
+	O	O
tokped	O	O
tisannya	ID	ID
berhasil	ID	ID
..	O	O
ini	ID	ID
yg	ID	ID
error	EN	EN
dr	ID	ID
e-moneynya	MIX-ID-EN	ID
atau	ID	ID
2	O	O
app	EN	EN
itu	ID	ID

banyaknya	ID	ID
sisa	ID	ID
grup	ID	ID
grup	ID	ID
osis	ID	ID
dulu	ID	ID
tapi	ID	ID
sungkan	ID	ID
mau	ID	ID
keluar	ID	ID
duluan	ID	ID
bisa	ID	ID
ga	ID	ID
sih	ID	ID
dikick	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
😔	O	O
😔	O	O
🤌	O	O
🏻	O	O

@sbyfess	O	O
Aku	JV	JV
pernah	ID	ID
gae	JV	JV
cara	JV	ID
ra	JV	JV
bales	JV	JV
wa	O	O
blas	JV	JV
pas	JV	JV
dikandani	JV	JV
nek	JV	JV
ate	JV	JV
rapat	JV	JV
,	O	O
hasile	JV	JV
aku	JV	JV
dikick	MIX-ID-EN	MIX-JV-EN
dari	ID	ID
grup	ID	ID
wkwkwk	O	O

@bayu_joo	O	O
@imutparah	O	JV
opo	JV	JV
meneh	JV	JV
moco	JV	JV
storyne	MIX-JV-EN	MIX-JV-EN
nofita	O	JV
hooto	JV	JV
wkw	O	JV

is	EN	EN
that	EN	EN
okay	EN	EN
if	EN	EN
i	EN	EN
don't	EN	EN
have	EN	EN
friends	EN	EN
at	EN	EN
school	EN	EN
?	O	O
ofc	EN	EN
is	EN	EN
that	EN	EN
okay	EN	EN
,	O	O
kadang	ID	ID
nggak	ID	ID
punya	ID	ID
temen	ID	ID
itu	ID	ID
hal	ID	ID
baik	ID	ID
buat	ID	ID
ngejauhin	ID	ID
dari	ID	ID
sesuatu	ID	ID
yang	ID	ID
bakal	ID	ID
jadi	ID	ID
penghambat	ID	ID
kita	ID	ID
buat	ID	ID
survive	EN	ID
,	O	O
salah	ID	ID
satunya	ID	ID
temen	ID	ID
.	O	O
dia	ID	ID
bisa	ID	ID
jadi	ID	ID
penghambat	ID	ID
,	O	O
bisa	ID	ID
jadi	ID	ID
penghasut	ID	ID
juga	ID	ID
.	O	O

#bam	O	ID
Akun	ID	ID
stack	EN	EN
dilogout	MIX-ID-EN	MIX-ID-EN
karena	ID	ID
udah	ID	ID
hopeless	EN	EN
..	O	O

@jaeyunive	O	O
cepet	ID	ID
cey	O	ID
kalau	ID	ID
dinaikin	ID	ID
speednya	MIX-ID-EN	MIX-ID-EN
😭	O	O

@jeniushelp	O	O
heh	ID	ID
setan	ID	ID
gua	ID	ID
mau	ID	ID
bayar	ID	ID
tokped	O	O
aplikasi	ID	ID
lu	ID	ID
error	EN	EN
mulu	ID	ID
tau	ID	ID
gak	ID	ID
sampe	ID	ID
dibatalin	ID	ID
sama	ID	ID
tokped	O	O
asw	JV	JV
sebel	ID	ID
bgt	ID	ID
https://t.co/UbiQb1M0e2	O	ID

@collegemenfess	O	O
Yaa	ID	ID
karna	ID	ID
berpikir	ID	ID
kita	ID	ID
pas	ID	ID
dikuliah	ID	ID
itu	ID	ID
bener	ID	ID
"	O	O
disuruh	ID	ID
mikir	ID	ID
yang	ID	ID
high	EN	EN
level	EN	EN
gitu	ID	ID
wkwkwk	O	O
dan	ID	ID
kalo	ID	ID
prof	ID	O
ngajar	ID	ID
dikelas	ID	ID
itu	ID	ID
bisa	ID	ID
yang	ID	ID
hanya	ID	ID
mk	ID	ID
itu	ID	ID
2	O	O
sks	ID	ID
jadi	ID	ID
4	O	O
sks	ID	ID
kalo	ID	ID
diajarnya	ID	EN
😂	O	O

Berlima	ID	ID
tapi	ID	ID
nggak	ID	ID
kerasa	ID	ID
kosong	ID	ID
.	O	O
Every	EN	EN
members	EN	EN
can	EN	EN
outsing	EN	EN
each	EN	EN
other	EN	EN
,	O	O
they	EN	EN
can	EN	EN
sing	EN	EN
other	EN	EN
member's	EN	EN
part	EN	EN
.	O	O
Because	EN	EN
they're	EN	EN
exo	O	O
.	O	O
Ngerasa	ID	ID
bangga	ID	ID
sih	ID	ID
karena	ID	ID
aku	ID	ID
stan	EN	EN
talent	EN	EN
,	O	O
ada	ID	ID
proud	EN	EN
tersendiri	ID	ID
gitu	ID	ID
..	O	O

@2rin5__10	O	ID
Poll	ID	ID
..	O	O
apalagi	ID	ID
klo	ID	ID
omongannya	ID	ID
nylekit	ID	ID
g	ID	ID
difilter	ID	ID
kaya	ID	ID
udah	ID	ID
jd	ID	ID
manusia	ID	ID
paling	ID	ID
bener	ID	ID
aja	ID	ID
seantero	ID	ID
bumi	ID	ID

@zonarent	O	O
Bisa	ID	ID
didiskusikan	ID	ID
dulu	ID	ID
kok	ID	ID
sama	ID	ID
talentnya	MIX-ID-EN	ID
,	O	O
"	O	O
kak	ID	ID
kalau	ID	ID
aku	ID	ID
mau	ID	ID
kayak	ID	ID
gini	ID	ID
kakak	ID	ID
bisa	ID	ID
gak	ID	ID
yaa	ID	ID
?	O	O
Masuknya	ID	ID
ke	ID	ID
painting	EN	ID
date	EN	EN
kahh	ID	ID
dan	ID	ID
ratenya	MIX-ID-EN	MIX-ID-EN
kena	ID	ID
berapa	ID	ID
kira	ID	ID
kiraa	ID	ID
?"	O	O

kayak	ID	ID
di	ID	ID
berkahin	ID	ID
bgt	ID	ID
gasih	ID	ID
teume	O	ID
...	O	O
w	ID	ID
bnrn	ID	ID
setakut	ID	ID
itu	ID	ID
di	ID	ID
ghosting	EN	EN
without	EN	EN
konten	ID	ID
dan	ID	ID
member	EN	ID
updates	EN	ID
tau2	ID	ID
treasure	O	O
tampil	ID	JV
di	ID	ID
tokped	O	O
🥲	O	O
🥺	O	O
😭	O	O
💜	O	O

FAK	EN	O
DISURUH	ID	ID
NGELIKE	MIX-ID-EN	MIX-ID-EN
POSTINGAN	MIX-ID-EN	MIX-ID-EN
DI	ID	ID
IG	O	O
SEKOLAH	ID	ID
TRS	ID	ID
SS	EN	EN
,	O	O
DI	ID	ID
KRIIM	ID	ID
KE	ID	ID
GC	O	ID
,	O	O
AH	ID	ID
MALES	ID	ID
IG	O	O
KETAUAN	ID	ID
TEMEN	ID	ID
ANJEINGGG	ID	ID

500an	ID	ID
nambah	ID	JV
di	ID	ID
jatim	O	O
,	O	O
stay	EN	EN
safe	EN	EN
ya	ID	JV
konco	JV	JV
konco	JV	JV
ku	JV	JV

Burgreens	O	ID
ini	ID	ID
agak	ID	ID
ngelawak	ID	ID
,	O	O
ngajak	ID	ID
diskusi	ID	ID
sharing	EN	EN
opini	ID	ID
di	ID	ID
kolom	ID	ID
komentar	ID	ID
,	O	O
tp	ID	ID
yg	ID	ID
dilike	MIX-ID-EN	MIX-ID-EN
yang	ID	ID
stand	EN	EN
with	EN	EN
them	EN	EN
tp	ID	ID
yg	ID	ID
engga	ID	ID
malah	ID	ID
suruh	ID	ID
dengerin	ID	ID
podcast	EN	EN
full	EN	EN
version	EN	ID
Lah	ID	ID
letak	ID	ID
diskusinya	ID	ID
dimana	ID	ID

tau	ID	ID
ga	ID	ID
sih	ID	ID
,	O	O
I	EN	EN
fell	EN	EN
for	EN	EN
him	EN	EN
karena	ID	ID
foto	ID	ID
ini	ID	ID
.	O	O
that	EN	EN
time	EN	EN
I	EN	EN
felt	EN	EN
like	EN	EN
there	EN	EN
were	EN	EN
butterflies	EN	EN
in	EN	EN
my	EN	EN
stomach	EN	EN
.	O	O
geli	ID	EN
.	O	O
he's	EN	EN
super	EN	EN
pretty	EN	EN
with	EN	EN
ginger	EN	EN
hair	EN	EN
..	O	O
I	EN	EN
always	EN	EN
adore	EN	EN
his	EN	EN
ginger	EN	EN
hair	EN	EN
till	EN	EN
now	EN	EN
..	O	O
his	EN	EN
thick	EN	EN
pink	EN	EN
lips	EN	EN
too	EN	EN
..	O	O
his	EN	EN
expression	EN	EN
..	O	O
this	EN	EN
selca	EN	EN
..	O	O
him	EN	EN
..	O	O
https://t.co/LcKQbWV23h	O	O

@babufess	O	O
semangat	ID	ID
senderrr	ID	ID
,	O	O
wish	EN	EN
you	EN	EN
luck	EN	EN
on	EN	EN
your	EN	EN
next	EN	EN
artifacts	EN	EN
!!	O	O

@yewonies	O	ID
Iya	ID	ID
aku	ID	ID
males	ID	ID
ikut	ID	ID
flashsale	EN	ID
lagi	ID	ID
soalnya	ID	ID
klo	ID	ID
dicancel	MIX-ID-EN	MIX-ID-EN
duitnya	ID	ID
masuk	ID	ID
saldo	ID	ID
tokped	O	O
😭	O	O

@lulumaknun___	O	O
Wkwkwk	O	O
,	O	O
moco	JV	JV
storyne	MIX-JV-EN	MIX-JV-EN
koncoku	JV	JV
wi	JV	JV
mbak	JV	JV
haha	O	O

Udah	ID	ID
nanya2	ID	ID
harga	ID	ID
di	ID	ID
tokped	O	O
eh	ID	ID
ngga	ID	ID
sadar	ID	ID
tokonya	ID	ID
ga	ID	ID
ada	ID	ID
bebas	ID	ID
ongkir	ID	ID
.	O	O
Aku	ID	JV
kudu	JV	JV
piye	JV	JV
iki	JV	JV
?	O	O
?	O	O
:((	O	O

@rentfess	O	O
ㅡ	O	ID
ngobrol	ID	ID
sampe	ID	ID
mau	ID	ID
tiduuuurrr	ID	ID
!	O	O
♡______♡	O	EN
i	EN	EN
ALSO	EN	EN
can	EN	EN
match	EN	EN
your	EN	EN
energy	EN	EN
really	EN	EN
wellllll	EN	EN
.	O	O
kalo	ID	ID
kamu	ID	ID
lagi	ID	ID
mood	EN	EN
gloomy	EN	EN
,	O	O
mau	ID	ID
ngegalau	ID	ID
,	O	O
atau	ID	ID
apapun	ID	ID
ituuuu	ID	ID
,	O	O
aku	ID	ID
pasti	ID	ID
1000000%	O	ID
bisa	ID	ID
menyesuaikan	ID	ID
!	O	O
no	EN	EN
worries	EN	EN
,	O	O
aku	ID	ID
gak	ID	ID
selamanya	ID	ID
menggebu-gebu	ID	ID
koook	ID	ID
!	O	O
💥	O	O
💢	O	ID
aku	ID	ID
juga	ID	ID
bisa	ID	ID
banget	ID	ID
semisal	ID	ID
ㅡ	O	ID

@notyourcarmen	O	O
Wis	JV	JV
didelete	MIX-JV-EN	MIX-JV-EN
ledis	EN	JV
halah	JV	JV

Ga	ID	ID
nyangka	ID	ID
defensenya	MIX-ID-EN	MIX-ID-EN
jombang	O	O
keren	ID	ID
juga	ID	ID
disini	ID	ID
🥺	O	O

Bukti	ID	ID
kalau	ID	ID
member	ID	ID
#OuranFamily	O	ID
yang	ID	ID
official	EN	EN
adalah	ID	ID
disubscribe	MIX-ID-EN	MIX-ID-EN
oleh	ID	ID
list	EN	ID
ini	ID	ID
https://t.co/Zkti199pig	O	ID

@berbuatdosaa	O	O
Kok	JV	JV
iso	JV	JV
koe	JV	JV
ngetag	MIX-JV-EN	MIX-JV-EN
awakmu	JV	JV
dewe	JV	JV
😭	O	O
😭	O	O
Haruse	MIX-ID-JV	MIX-ID-JV
@lenduxxx	O	O

@Mayyy_mwt10	O	O
Mau	ID	ID
nitip	ID	ID
dong	ID	ID
🥺	O	O
,	O	O
aku	ID	ID
suka	ID	ID
nyari	ID	ID
disearch	MIX-ID-EN	MIX-ID-EN
bar	ID	ID
gk	ID	ID
nemuu	ID	ID

cah	JV	JV
,	O	O
minyak	ID	ID
ikan	ID	ID
untuk	ID	ID
kucing	ID	ID
itu	ID	ID
beline	MIX-ID-JV	MIX-ID-JV
ndk	JV	ID
mana	ID	ID
ya	ID	ID
?	O	O
apa	ID	ID
sama	ID	ID
dengan	ID	ID
yang	ID	ID
dijual	ID	ID
di	ID	ID
apotik	ID	ID
itu	ID	ID
yaa	ID	ID
?	O	O

Ntaar	ID	ID
gua	ID	ID
ke	ID	ID
ghoni	O	ID
,	O	O
ikut	ID	ID
g	ID	ID
loe	ID	ID
RT	EN	EN
