Word	True	Predict
Ngopo	JV	ID
berjuang	ID	ID
?	O	O
Gek	JV	JV
sing	JV	JV
mung	JV	JV
dianggep	JV	JV
konco	JV	JV
we	JV	JV
kadang	ID	ID
perhatiane	MIX-ID-JV	MIX-ID-JV
malah	JV	JV
iso	JV	JV
ngluwihi	JV	JV
wong	JV	JV
sing	JV	JV
disayang	ID	ID
.	O	O
✌	O	O
😂	O	O
"	O	O
#ntrimo	O	JV

galak	ID	O
bgt	ID	ID
tapi	ID	ID
if	EN	EN
i	EN	EN
was	EN	EN
her	EN	EN
,	O	O
i	EN	EN
would	EN	EN
do	EN	EN
the	EN	EN
same	EN	EN
sih	ID	ID
.	O	O
kalo	ID	ID
gue	ID	ID
jadi	ID	ID
dia	ID	ID
yang	ID	ID
dikick	MIX-ID-EN	MIX-ID-EN
out	EN	EN
,	O	O
gue	ID	ID
bakal	ID	ID
diem	ID	ID
dan	ID	ID
ga	ID	ID
berani	ID	ID
berisik	ID	ID
di	ID	ID
grup	ID	ID
sih	ID	ID
.	O	O
i	EN	EN
already	EN	EN
know	EN	EN
that	EN	EN
she's	EN	EN
too	EN	EN
harsh	EN	EN
and	EN	EN
im	EN	EN
kinda	EN	EN
scared	EN	EN
of	EN	EN
her	EN	EN
.	O	O

@nksthi	O	O
#DearTemanKantor	O	JV
nek	JV	JV
wis	JV	JV
dihandle	MIX-JV-EN	MIX-JV-EN
gaweane	JV	JV
ki	JV	JV
yo	JV	JV
mbok	JV	JV
raketung	JV	JV
basa-basi	ID	JV
muni	JV	JV
matur	JV	JV
nuwun	JV	JV
isoh	JV	JV
ora	JV	JV
tow	JV	JV
?	O	O
Attitude	EN	JV
please	EN	EN
.	O	O

@livyyrenata	O	O
Livy	O	O
mending	ID	ID
dengerin	ID	ID
podcast	EN	EN
seminggu	ID	ID

waduh	ID	ID
nelpon	ID	ID
sayang2	ID	ID
pas	ID	ID
lagi	ID	ID
break	EN	EN
,	O	O
lupa	ID	ID
dimute	MIX-ID-EN	MIX-ID-EN
nya	ID	ID
tuh	ID	ID
paaaak	ID	EN
mic	EN	EN
nya	ID	ID
WKWKWKWKW	O	ID
GELI	ID	ID
BGT	ID	ID

@_nindyahatori_	O	O
jangan	ID	ID
dibreak	MIX-ID-EN	MIX-ID-EN
down	EN	EN
gini	ID	ID
dongg	ID	ID
,	O	O
ga	ID	ID
bisa	ID	ID
akuu	ID	ID
:(	O	O

@kawaiinixie	O	ID
ehehe	O	O
,	O	O
tapi	ID	ID
gak	ID	ID
hitam	ID	ID
kok	ID	ID
,	O	O
imut	ID	ID
lagi	ID	ID
voicenya	MIX-ID-EN	MIX-ID-EN
'-'	O	O

@bgtlapokonya	O	O
akun	ID	ID
ini	ID	ID
bener2	ID	ID
ampuh	ID	ID
buat	ID	ID
buktiin	ID	ID
usernya	MIX-ID-EN	MIX-ID-EN
bego	ID	ID
bukan	ID	ID
kepalang	ID	ID
😭	O	O

@viramaniz	O	O
@silvicepy	O	O
@meydiiita	O	JV
Apa	ID	ID
Vir	O	ID
?	O	O
Wis	JV	JV
didelete	MIX-JV-EN	MIX-JV-EN

Katanya	ID	ID
kalo	ID	ID
akunnya	ID	ID
gak	ID	ID
masuk	ID	ID
mentab	EN	EN
tuh	ID	ID
harus	ID	ID
dilogout	MIX-ID-EN	MIX-ID-EN
,	O	O
kok	ID	ID
jdihon	O	ID
udah	ID	ID
dilogout	MIX-ID-EN	MIX-ID-EN
berbulan	ID	ID
bulan	ID	ID
gak	ID	ID
bener	ID	ID
juga	ID	ID
ya	ID	ID
.	O	O
;)	O	O

Moon	ID	O
maap	ID	ID
ini	ID	ID
gua	ID	ID
yg	ID	ID
ngesave	MIX-ID-EN	MIX-ID-EN
gambar	ID	ID
tapi	ID	ID
gua	ID	ID
juga	ID	ID
yg	ID	ID
gak	ID	ID
tau	ID	ID
nyomotnya	ID	ID
darimana	ID	ID
😢	O	O
https://t.co/ukqYvSZazV	O	ID

bab	JV	O
direpoti	JV	ID
koncoku	JV	JV
emg	ID	ID
paling	ID	ID
well	EN	EN
,	O	O
slalu	ID	ID
redi	EN	ID
kapanpun	ID	ID
.	O	O
suwun	JV	ID
🤙	O	ID
🏻	O	O
😅	O	O

@kth30k	O	O
Makanya	ID	ID
kirain	ID	ID
itb	O	ID
eh	JV	ID
Ltb	O	ID
harusnya	ID	ID
makanya	ID	ID
gua	ID	ID
ngeblank	MIX-ID-EN	MIX-ID-EN
😭	O	O

dahlah	ID	ID
keep	EN	EN
minisong	EN	EN
out	EN	EN
from	EN	EN
your	EN	EN
agenda	ID	EN
aja	ID	ID
susah	ID	ID
amat	ID	ID
.....	O	O
maksudnya	ID	ID
gaada	ID	ID
salahnya	ID	ID
kangen	ID	ID
tp	ID	ID
buat	ID	ID
bawa	ID	ID
langsung	ID	ID
ke	ID	ID
depan	ID	ID
muka	ID	ID
mereka	ID	ID
terang2an	ID	ID
buat	ID	ID
kepuasan	ID	ID
lu	ID	ID
semua	ID	ID
doang	ID	ID
.....	O	O
that	EN	EN
shows	EN	EN
how	EN	EN
you	EN	EN
guys	EN	EN
never	EN	EN
really	EN	EN
care	EN	EN
about	EN	EN
their	EN	EN
current	EN	EN
career	EN	EN

@jisoostle	O	O
HEHEH	O	O
aduh	ID	ID
gapapa	ID	ID
loh	ID	ID
unnie	O	O
,	O	O
no	EN	EN
worries	EN	EN
!	O	O
&	O	O
gt	ID	ID
;	O	O
___	O	O
&	O	O
lt	O	O
;	O	O
AAAA	O	O
MAKACI	ID	O
UNNIE	O	ID
!	O	O
Dapat	ID	ID
job	EN	EN
bisa	ID	ID
collab	EN	ID
sama	ID	ID
Blackpink	O	ID
sunbaenim	O	ID
juga	ID	ID
udah	ID	ID
keren	ID	ID
banget	ID	ID
*	O	O
star_eyes	O	ID
*	O	O
unnie	O	O
juga	ID	ID
yaaaa	ID	ID
sehat	ID	ID
selalu	ID	ID
!	O	O
♥	O	O
︎	O	O

kalo	ID	ID
tau	ID	ID
ada	ID	ID
akun	ID	ID
ginian	ID	ID
dulu	ID	ID
pas	ID	ID
main	ID	ID
bumble	EN	ID
aku	ID	ID
ss	EN	EN
aja	ID	ID
ya	ID	ID
harusnya	ID	ID
.	O	O
usernya	MIX-ID-EN	MIX-ID-EN
banyak	ID	ID
yang	ID	ID
ngebadut	ID	ID
soalnya	ID	ID
.	O	O

Joktug	ID	O
!	O	O
Ada	ID	ID
yang	ID	ID
ngerti	ID	ID
bikin	ID	ID
flowchart	EN	ID
draw	O	ID
io	O	ID
?	O	O
mau	ID	ID
ngesave	MIX-ID-EN	MIX-ID-EN
gambarnya	ID	ID
malah	ID	ID
file	EN	EN
gabisa	ID	ID
dibuka	ID	ID
.	O	O

Niat	ID	ID
awal	ID	ID
buka	ID	ID
pinterest	O	ID
buat	ID	ID
nyari	ID	ID
referensi	ID	ID
tugas	ID	ID
tapi	ID	ID
sampe	ID	ID
sekarang	ID	ID
cuma	ID	ID
ngesave	MIX-ID-EN	MIX-ID-EN
foto	ID	ID
jaehyun	O	ID
sama	ID	ID
jeno	O	ID
yang	ID	ID
gemes	ID	ID
😭	O	O
💔	O	O

@PKhakpour	O	O
Gurrrrllllll	EN	O
stop	EN	ID
pulling	EN	EN
out	EN	EN
that	EN	EN
black	EN	EN
card	EN	EN
it's	EN	EN
never	EN	EN
about	EN	EN
what	EN	EN
colour	EN	EN
you	EN	EN
are	EN	EN
in	EN	EN
,	O	O
kenape	ID	O
susah	ID	ID
amat	ID	ID
ngerti	ID	ID
dah	ID	ID
bebel	ID	ID
bgt	ID	ID

@feelonelyyy	O	O
Nahh	ID	ID
,	O	O
kasus	ID	ID
wes	JV	JV
..	O	O
udh	ID	ID
mhsiswa	ID	ID
,	O	O
gak	ID	ID
gablek	JV	ID
duit	ID	ID
,	O	O
pacaran	ID	ID
lg	ID	ID
.	O	O
Sedia	ID	ID
obat	ID	ID
maag	ID	ID
aja	ID	ID
yg	ID	ID
byk	ID	ID
😅	O	O
tp	ID	ID
wlpn	ID	ID
ada	ID	ID
yg	ID	ID
kuliah	ID	ID
sambil	ID	ID
kerja	ID	ID
,	O	O
yg	ID	ID
dieman2	ID	ID
aja	ID	ID
uange	MIX-ID-JV	MIX-ID-JV
.	O	O
Brhemat	ID	ID
&	O	O
amp	O	O
;	O	O
nabung2	ID	O
.	O	O
Hargai	ID	ID
kerja	ID	ID
keras	ID	ID
diri	ID	ID
sndiri	ID	ID
.	O	O
Nanti	ID	ID
akan	ID	ID
ada	ID	ID
saatnya	ID	ID
kita	ID	ID
serius	ID	ID
mikirin	ID	ID
jodoh	ID	ID
.	O	O
Inget	ID	ID
,	O	O
segitu	ID	ID
susahnya	ID	ID
nyari	ID	ID
~	O	O

out	EN	EN
of	EN	EN
context	EN	EN
but	EN	EN
lucky	EN	EN
is	EN	EN
one	EN	EN
of	EN	EN
my	EN	EN
fav	EN	EN
exo	O	O
songs	EN	EN
brings	EN	EN
so	EN	EN
much	EN	EN
memories	EN	EN

@baloney_ito	O	O
Dibawahe	MIX-ID-JV	O
eneh	JV	O
enek	JV	JV
rakk	JV	JV

@BeyondScreen_	O	O
@Themisfess	O	O
Maaf	ID	ID
nih	ID	ID
oot	EN	EN
,	O	O
mau	ID	ID
nanya	ID	ID
ini	ID	ID
Chapter	EN	ID
6	O	O
Part	EN	ID
2	O	O
emang	ID	ID
gak	ID	ID
ada	ID	ID
voicenya	MIX-ID-EN	MIX-ID-EN
atau	ID	ID
gimana	ID	ID
ya	ID	ID
?	O	O
Rada	ID	ID
garing	ID	ID
😭	O	O
😭	O	O

emang	ID	ID
ya	ID	ID
,	O	O
sekali	ID	ID
nggak	ID	ID
worth	EN	EN
it	EN	EN
selamanya	ID	ID
ga	ID	ID
akan	ID	ID
worth	EN	EN
it	EN	EN

Tipe	ID	O
yang	ID	ID
banyak	ID	ID
mendengar	ID	ID
&	O	O
amp	O	O
;	O	O
susah	ID	ID
banget	ID	ID
buat	ID	ID
cerita	ID	ID
hal-hal	ID	ID
tertentu	ID	ID
.	O	O
Lebih	ID	ID
baik	ID	ID
di	ID	ID
selesaikan	ID	ID
sendiri	ID	ID
,	O	O
menyibukkan	ID	ID
diri	ID	ID
dengan	ID	ID
hal-hal	ID	ID
lain	ID	ID
which	EN	EN
is	EN	EN
good	EN	EN
,	O	O
yg	ID	ID
aku	ID	ID
suka	ID	ID
lupa	ID	ID
adalah	ID	ID
emosi	ID	ID
ternyata	ID	ID
harus	ID	ID
dikeluarkan	ID	ID
&	O	O
amp	O	O
;	O	O
dirasakan	ID	ID
..	O	O

12.	O	O
Cuddle	EN	O
,	O	O
light	EN	ID
talk	EN	EN
,	O	O
plotting	EN	O
/	O	O
imagine	EN	EN
having	EN	EN
a	EN	EN
good	EN	EN
time	EN	EN
tgt	EN	EN
.	O	O
Alim	ID	ID
dan	ID	ID
zinah	ID	ID
seimbang	ID	ID
.	O	O
13.	O	ID
Orang-orang	ID	ID
yang	ID	ID
baik	ID	ID
di	ID	ID
depan	ID	ID
tapi	ID	ID
bikin	ID	ID
grup	ID	ID
hanya	ID	ID
untuk	ID	ID
ngomongin	ID	ID
saya	ID	ID
di	ID	ID
belakang	ID	ID
.	O	O
I	EN	EN
dont	EN	EN
need	EN	EN
two-faced	EN	EN
friends	EN	EN
like	EN	EN
that	EN	EN
.	O	O
Lebih	ID	ID
baik	ID	ID
tidak	ID	ID
punya	ID	ID
teman	ID	ID
sama	ID	ID
sekali	ID	ID
.	O	O
14.	O	ID
Mirip	ID	ID
13.	O	ID

Ora	JV	JV
juara	JV	JV
rapopo	JV	JV
ning	JV	JV
maen	JV	JV
e	JV	JV
ojo	JV	JV
elek	JV	JV
to	JV	JV
.	O	O

KOK	ID	ID
GABISA	ID	ID
DIREPLY	MIX-ID-EN	ID
maaci	ID	O
Saint	EN	EN
please	EN	EN
know	EN	EN
that	EN	EN
you	EN	EN
are	EN	EN
also	EN	EN
precious	EN	EN
to	EN	EN
me	EN	EN
https://t.co/qMjxvJz58X	O	EN

Downloadke	MIX-JV-EN	MIX-JV-EN
Film	ID	ID
Modus	ID	O
Anomali	ID	O
Ndang	JV	JV
...!!	O	O
Please	EN	EN
"@faishaledwi:	O	EN
last	EN	EN
....	O	O
http://t.co/ZgRyzIxJtr	O	O
"	O	O

@indragunartono	O	O
awakmu	JV	JV
piye	JV	JV
nginstalle	MIX-JV-EN	MIX-JV-EN
?	O	O

Nyong	JV	O
kepengin	JV	O
nggarap	JV	JV
sekripsi	JV	O
tpi	JV	JV
godane	JV	ID
akeh	JV	JV
temen	ID	ID
yahhh	ID	ID
—	O	O
feeling	EN	EN
tired	EN	EN

@Andreasbagaspp	O	O
Wkwkwk	O	O
bener	JV	ID
,	O	O
rodok	JV	JV
larang	JV	JV
+	O	O
lemot	JV	JV
(	O	O
20mbps	EN	JV
)	O	O
yo	JV	JV
ben	JV	JV
,	O	O
sing	JV	JV
penting	JV	JV
stabil	ID	JV
.	O	O
Diluar	ID	JV
indihome	O	O
emang	ID	ID
murah	ID	ID
+	O	O
cepet	ID	ID
(	O	O
50mbps	EN	O
up	EN	EN
)	O	O
,	O	O
cuma	ID	ID
nek	JV	JV
ben	JV	JV
minggu	JV	JV
ono	JV	JV
gangguan	ID	JV
yo	JV	JV
podo	JV	JV
wae	JV	JV
marake	JV	JV
stress	EN	EN
🤣	O	O
🤣	O	O
🤣	O	O

Yang	ID	ID
boleh	ID	ID
menjawab	ID	ID
hanya	ID	ID
yang	ID	ID
ada	ID	ID
dilist	MIX-ID-EN	MIX-ID-EN
ini	ID	ID
ya	ID	ID
.	O	O
Yang	ID	ID
lain	ID	ID
silahkan	ID	ID
bantu	ID	ID
kelompoknya	ID	ID
di	ID	ID
GDM	EN	ID
kalian	ID	ID
.	O	O

kzl	ID	ID
sma	ID	ID
temen	ID	ID
“	O	O
ku	JV	ID
yg	ID	ID
username	EN	EN
gonta	ID	O
ganti	ID	ID
gonta	ID	ID
ganti	ID	ID
muluu	ID	ID
ya	ID	ID
(	O	O
khususon	ID	ID
@_____yani	O	O
)	O	O
marai	JV	JV
bingung	JV	JV
iki	JV	JV
si	JV	O
sopo	JV	JV
,	O	O
kok	JV	JV
aku	JV	JV
ngefollow	MIX-JV-EN	MIX-JV-EN
dee	JV	JV
bingung	JV	JV
,	O	O
meh	JV	JV
ngetag	MIX-ID-EN	MIX-JV-EN
”	O	O
jg	ID	ID
dadi	JV	JV
bingung	JV	JV
lali	JV	JV
usrnmanua	EN	JV
apa	ID	ID
.	O	O
Aku	JV	JV
sak	JV	JV
kabeh	JV	JV
sosmed	ID	ID
namane	MIX-ID-JV	ID
sama	ID	ID
😭	O	O

@cimoljeruk	O	O
Dicalling	MIX-ID-EN	ID
dikasih	ID	ID
wejangan	ID	ID
sama	ID	ID
kakaknya	ID	ID
,	O	O
sama	ID	ID
halnya	ID	ID
kek	ID	ID
kaneko	O	ID
kemaren	ID	ID
📞	O	ID

ni	ID	ID
kalo	ID	ID
yg	ID	ID
nembak	ID	ID
bukan	ID	ID
orang	ID	ID
aiti	EN	ID
pasti	ID	ID
udah	ID	ID
jungkir	ID	ID
balik	ID	ID
dikira	ID	ID
diacc	MIX-ID-EN	MIX-ID-EN
beneran	ID	ID
😭	O	O

Kaya	ID	ID
gini	ID	ID
ya	ID	ID
ges	EN	ID
videonya	ID	ID
,	O	O
kabarnya	ID	ID
thyme	EN	O
udah	ID	ID
dikick	MIX-ID-EN	MIX-ID-EN
dari	ID	ID
grup	ID	ID
https://t.co/kKFk1thvzz	O	ID

Tuhan	ID	ID
udah	ID	ID
ganti	ID	ID
sesuatu	ID	ID
yg	ID	ID
more	EN	EN
more	EN	EN
more	EN	EN
daripada	ID	ID
itu	ID	ID
.	O	O
i'm	EN	EN
so	EN	EN
grateful	EN	EN
,	O	O
really	EN	EN
.	O	O
how	ID	EN
lucky	EN	EN
gue	ID	ID
lepas	ID	ID
dari	ID	ID
human	EN	ID
yg	ID	ID
prik	O	O
.	O	O

@FirstMediaCares	O	O
Sdh	ID	ID
bisa	ID	ID
buka	ID	ID
tapi	ID	ID
lambat	ID	ID
loadingnya	MIX-ID-EN	MIX-ID-EN

{	O	O
MU	O	O
}	O	ID
aku	ID	ID
lagi	ID	ID
iseng	ID	ID
nyobain	ID	ID
style	EN	EN
eye	EN	EN
look	EN	EN
yang	ID	ID
lagi	ID	ID
ngetrend	MIX-ID-EN	MIX-ID-EN
di	ID	ID
douyin	O	ID
(	O	O
spike	EN	ID
eyelashes	EN	ID
)	O	O
sumpah	ID	ID
jadi	ID	ID
cakep	ID	ID
banget	ID	ID
eyelook	EN	ID
nya	ID	ID
https://t.co/0OP3Ofe8Vt	O	ID

Beli	ID	ID
Wi-Fi	EN	ID
apa	ID	ID
ganti	ID	ID
Telkomsel	O	ID
ya	ID	ID
😐	O	O
Ya	ID	ID
kali	ID	ID
gw	ID	ID
balik	ID	ID
2	O	O
minggu	ID	ID
doang	ID	ID
tapi	ID	ID
harus	ID	ID
pasang	ID	ID
Wi-Fi	EN	ID
di	ID	ID
rumah	ID	ID
😐	O	O
Tapi	ID	ID
bener2	ID	ID
meng-capek	MIX-ID-JV	ID
kalau	ID	ID
harus	ID	ID
bolak	ID	ID
balik	ID	ID
Blambangan	O	ID
demi	ID	ID
sinyal	ID	ID
kuat	ID	ID
M3	O	ID
or	EN	EN
Axis	O	ID

ㅤ	O	O
Hanyut	ID	O
dalam	ID	ID
permainan	ID	ID
kecil	ID	ID
yang	ID	ID
diberikan	ID	ID
pemandu	ID	ID
,	O	O
tak	ID	ID
sadar	ID	ID
kapal	ID	ID
sudah	ID	ID
kembali	ID	ID
merapat	ID	ID
.	O	O
Tangga-tangga	ID	ID
kembali	ID	ID
diturunkan	ID	ID
sebagai	ID	ID
jalur	ID	ID
sirkulasi	ID	ID
untuk	ID	ID
penumpang	ID	ID
kapal	ID	ID
turun	ID	ID
.	O	O
"	O	O
Wah	ID	ID
.."	O	O
bola	ID	ID
mata	ID	ID
Carine	O	O
yang	ID	ID
tak	ID	ID
terlalu	ID	ID
pekat	ID	ID
itu	ID	ID
berbinar	ID	ID
memandang	ID	ID
kastil	ID	ID
besar	ID	ID
di	ID	ID
depannya	ID	ID
.	O	O
ㅤ	O	O

@sctusmpra	O	O
Sama-samaaa	ID	O
.	O	O
Tolong	ID	ID
direminder	MIX-ID-EN	MIX-ID-EN
temennya	ID	ID
yaaa	ID	ID
.	O	O
Kalau	ID	ID
engga	ID	ID
pesen	ID	ID
yg	ID	ID
30	O	O
tapi	ID	ID
pesen	ID	ID
yg	ID	ID
29	O	ID
,	O	O
nanti	ID	ID
yg	ID	ID
30	O	O
kita	ID	ID
automatically	EN	ID
kirim	ID	ID
random	EN	EN
.	O	O

Cuih	ID	O
gabakal	ID	ID
gua	ID	ID
belanja	ID	ID
di	ID	ID
tokped	O	O
lagi	ID	ID
.	O	O
Ini	ID	ID
terakhir	ID	ID
dan	ID	ID
bakal	ID	ID
lgsg	ID	ID
gw	ID	ID
uninstall	EN	ID
.	O	O
Pokoknya	ID	ID
duit	ID	ID
gw	ID	ID
musti	ID	ID
balik	ID	ID
malem	ID	ID
ini	ID	ID
.	O	O
Tinggal	ID	ID
tf	ID	ID
doang	ID	ID
apa	ID	ID
susahnya	ID	ID
sih	ID	ID
.	O	O
Proses	ID	ID
ke	ID	ID
bank	ID	ID
apanya	ID	ID
yg	ID	ID
lama	ID	ID
!	O	O
!	O	O
!	O	O
Ga	ID	ID
ush	EN	ID
DM2	MIX-ID-EN	ID
ga	ID	ID
guna	ID	ID
yg	ID	ID
bales	ID	ID
bot	ID	ID
semua	ID	ID
males	ID	ID
gw	ID	ID

@H03F02T12	O	O
@indomyfess	O	O
larang	JV	JV
brooo	EN	JV
lek	JV	JV
gae	JV	JV
wong	JV	JV
sg	JV	JV
ga	JV	JV
due	JV	JV
duek	JV	JV
wkwkwk	O	O
terselamatkan	ID	JV
oleh	ID	JV
shopee	O	O

Terkadang	ID	ID
nek	JV	JV
ngerti	JV	JV
kncaku	JV	JV
pacaran	JV	ID
trs	JV	JV
chattingane	MIX-JV-EN	JV
mesra	JV	JV
,	O	O
njuk	ID	JV
aku	ID	JV
kepngen	ID	JV
pacaran	ID	ID
,	O	O
ning	JV	JV
basan	JV	JV
do	JV	JV
tukaran	JV	JV
,	O	O
kepnginanku	JV	JV
lgsung	JV	JV
ilang	JV	JV
.	O	O
Haha	O	O
!!	O	O

pak	ID	ID
ini	ID	ID
apa	ID	ID
ga	ID	ID
mau	ID	ID
diapprove	MIX-ID-EN	MIX-ID-EN
dulu	ID	ID
pak	ID	ID
ㅠㅠㅠ	O	ID

@Rangersskuningg	O	O
Kalo	ID	ID
pengen	ID	ID
aman	ID	ID
pake	ID	ID
Cardless	EN	ID
aja	ID	ID
,	O	O
gw	ID	ID
setor	ID	ID
atau	ID	ID
tarik	ID	ID
tunai	ID	ID
pake	ID	ID
cardless	EN	ID
di	ID	ID
BCA	O	O
mobile	EN	ID
.	O	O
Biasanya	ID	ID
kena	ID	ID
skimming	EN	ID
itu	ID	ID
.	O	O
Chip	EN	ID
atmnya	ID	ID
dicopy	MIX-ID-EN	MIX-ID-EN
terus	ID	ID
dipindah	ID	ID
ke	ID	ID
atm	ID	ID
kosong	ID	ID
,	O	O
biasanya	ID	ID
ada	ID	ID
kamera	ID	ID
kecil	ID	ID
deket	ID	ID
tombolnya	ID	ID
,	O	O
yaa	ID	ID
biar	ID	ID
aman	ID	ID
mending	ID	ID
Cardless	EN	ID

@convomf	O	O
@ygent_official	O	O
nungguin	ID	ID
updatean	MIX-ID-EN	MIX-JV-EN
dr	ID	ID
ono	ID	JV

@Elpeurenny	O	O
Wailah	O	O
,,	O	O
yah	ID	ID
gk	ID	ID
mungkin	ID	ID
lah	ID	ID
,	O	O
yg	ID	ID
di	ID	ID
dolsing	O	ID
teuk	O	O
nelp	ID	ID
hee	O	O
aja	ID	ID
dicut	MIX-ID-EN	MIX-ID-EN
akhirnya	ID	ID
...	O	O

Timeline	EN	O
tida	ID	ID
discroll	MIX-ID-EN	MIX-JV-EN
tapi	ID	JV
mlaku	JV	JV
munggah	JV	JV
dhewe	JV	JV
ke	ID	ID
postingan	MIX-ID-EN	MIX-ID-EN
teratas	ID	ID
halah	JV	JV
kesel	JV	JV
.	O	O

OK	EN	O
STOP	ID	EN
NGEBULLY	MIX-ID-EN	O
AKUNKU	ID	O
KAWAN	ID	ID
,	O	O
AKU	ID	ID
SADAR	ID	O
DIRI	ID	O
KALO	ID	ID
MASIH	ID	ID
NUB	EN	ID
:))	O	O

Nduwe	JV	O
kuceng	JV	O
wedok	JV	JV
ki	JV	JV
repot	JV	JV
anjir	JV	JV
Lanangan	JV	JV
do	JV	JV
moro	JV	JV
kabeh	JV	JV
😔	O	O
padahal	ID	ID
kucing	JV	JV
ku	JV	JV
4	O	O
wedok	JV	JV
kabeh	JV	JV
dan	ID	JV
siji	JV	JV
wes	JV	JV
meteng	JV	JV
😔	O	O
Rak	JV	JV
kroso	JV	JV
cepet	JV	ID
bnget	JV	ID
juni	O	ID
lahir	JV	JV
saiki	JV	JV
wes	JV	JV
do	JV	JV
gedi	JV	JV
wes	JV	JV
birahi	JV	JV
kabeh	JV	JV
sksksk	O	JV
Emang	JV	ID
kudu	JV	JV
steril	ID	JV
sih	JV	JV
tp	JV	JV
why	EN	EN
steril	ID	JV
ki	JV	JV
larang	JV	JV
banget	JV	ID
hmmmp	O	JV
https://t.co/ZbpErg58L9	O	JV

this	EN	EN
is	EN	EN
literally	EN	EN
me	EN	EN
,	O	O
kaya	ID	ID
gimana	ID	ID
bisa	ID	ID
cerita	ID	ID
,	O	O
wong	JV	JV
aku	JV	ID
sendiri	ID	ID
aja	ID	ID
bingung	ID	ID
👊	O	O

@munfess	O	O
C	O	O
.	O	O
Hp	EN	ID
ga	ID	ID
disilent	MIX-ID-EN	MIX-ID-EN
tapi	ID	ID
tetap	ID	ID
ga	ID	ID
peduli	ID	ID
ada	ID	ID
notif	ID	ID
masuk	ID	ID
krn	ID	ID
ga	ID	ID
bakal	ID	ID
kedengaran	ID	ID

CUKK	JV	JV
iki	JV	JV
postingane	MIX-ID-JV	MIX-ID-JV
konco	JV	JV
nendonesiaku	JV	JV
taun	ID	JV
lalu	ID	ID
kok	JV	JV
jek	JV	JV
ket	JV	JV
rame	JV	JV
saiki	JV	JV
😂	O	O
😂	O	O

@kolekshit	O	O
jajan	ID	ID
pc	EN	EN
bene	JV	EN
di	ID	ID
sellkor	O	ID
wkt	ID	ID
masih	ID	ID
PO	EN	EN
dari	ID	ID
awal	ID	ID
januari	ID	ID
sampe	ID	ID
skrg	ID	ID
belom	ID	ID
dikirim	ID	ID
ke	ID	ID
wh	O	O
...	O	O
padahal	ID	ID
event	EN	EN
fansignnya	MIX-ID-EN	ID
udah	ID	ID
dari	ID	ID
kapan	ID	ID
tau	ID	ID
&	O	O
amp	O	O
;	O	O
pc	EN	EN
readynya	MIX-ID-EN	MIX-ID-EN
udah	ID	ID
ada	ID	ID
di	ID	ID
mana-mana	ID	ID
🧎	O	ID
‍	O	O
♀	O	O
️	O	O

@CaloTerminl	O	O
@HaloSdrFikri	O	O
@sbyfess	O	O
@FaizalAS_	O	JV
Nek	JV	JV
pengen	JV	JV
dadi	JV	JV
garangan	JV	JV
,	O	O
ojo	JV	JV
golek	JV	JV
seng	JV	JV
dishare	MIX-JV-EN	MIX-JV-EN
ng	JV	JV
publik	JV	JV
,	O	O
tapi	JV	JV
golek	JV	JV
nggone	JV	JV
konco	JV	JV
dewe	JV	JV
,	O	O
soale	JV	JV
wes	JV	JV
kenal	JV	JV
lan	JV	JV
gampang	JV	JV
olehe	JV	JV
Nek	JV	JV
oleh	JV	JV
teko	JV	JV
publik	JV	JV
sido2	O	JV
lagi	ID	ID
kenalan	JV	JV
wes	JV	JV
di	ID	ID
blokir	ID	JV
kontakmu	ID	JV
😂	O	O
https://t.co/iIkfcAlIo5	O	JV

@Jenohukum	O	O
Oke	EN	ID
sip	ID	ID
,	O	O
tengkyu	EN	EN
.	O	O
🫶	O	O
🏻	O	O

Iya	ID	ID
sih	ID	ID
emg	ID	ID
clown	EN	ID
di	ID	ID
kala	ID	ID
itu	ID	ID
tp	ID	ID
remove	EN	ID
orang	ID	ID
dr	ID	ID
asosiasi	ID	ID
itu	ID	ID
harus	ID	ID
ada	ID	ID
alasan	ID	ID
dan	ID	ID
bukti	ID	ID
kuat	ID	ID
tidak	ID	ID
bisa	ID	ID
sembarangan	ID	ID
dikick	MIX-ID-EN	MIX-ID-EN
ky	ID	ID
grup	ID	ID
whatsapp	O	O

@parji727	O	O
lho	JV	JV
jebulnya	MIX-ID-JV	MIX-ID-JV
🤭	O	O

Guys	EN	O
mau	ID	ID
tanya	ID	ID
donh	ID	ID
,	O	O
kalau	ID	ID
mau	ID	ID
bawa	ID	ID
kucing	ID	ID
naik	ID	ID
mobil	ID	ID
perlu	ID	ID
bawa	ID	ID
litter	EN	ID
box-nya	MIX-ID-EN	ID
nggak	ID	ID
?	O	O
Kondisi	ID	ID
dia	ID	ID
baru	ID	ID
pertama	ID	ID
kali	ID	ID
dan	ID	ID
pupnya	MIX-ID-EN	ID
agak	ID	ID
mencret	ID	ID
,	O	O
help	EN	EN
me	EN	EN
:(	O	O
jaraknya	ID	O
45-60	O	ID
menitan	ID	ID
sih	ID	ID
..	O	O

Hmmm	O	O
tibaknya	MIX-ID-JV	MIX-ID-JV
seperti	ID	JV
ngono	JV	JV
🙄	O	O

-	O	O
cak	JV	JV
de	JV	JV
e	JV	JV
hpne	MIX-JV-EN	MIX-JV-EN
ipon	O	JV
ngombene	JV	JV
starbak	O	JV
nak	JV	JV
njero	JV	JV
