Word	True	Predict
tau	ID	ID
dulunya	ID	ID
rifaa	O	ID
rambut	ID	ID
pendek	ID	ID
bgt	ID	ID
,	O	O
smp	ID	ID
skrg	ID	ID
udh	ID	ID
rambut	ID	ID
agak	ID	ID
pjg	ID	ID
terus	ID	ID
lipstickan	MIX-ID-EN	ID
"	O	O
🥺	O	O

kemampuan	ID	ID
dance	EN	EN
ten	O	EN
emang	ID	ID
gak	ID	ID
bisa	ID	ID
diragukan	ID	ID
lagi	ID	ID
alias	ID	ID
amazing	EN	EN
anjirrr	ID	ID
😭	O	O
💗	O	O
project	EN	EN
baru	ID	ID
nih	ID	ID
~	O	O
semangat	ID	ID
!	O	O
!	O	O
!	O	O
💗	O	O
leader	EN	O
ten	O	EN
lee	O	EN
is	EN	EN
coming	EN	EN
!!!	O	O
#tenxgreatdancecrew	O	O
https://t.co/tmnzpgtn24	O	O

tokped	O	O
iki	JV	JV
gak	JV	JV
tau	JV	JV
onok	JV	JV
gratis	ID	JV
ongkir	ID	ID
ta	JV	ID
?	O	O
shoope	O	JV
lo	JV	JV
wuakeeh	JV	JV

anyone	EN	EN
here	EN	EN
fast	EN	EN
at	EN	EN
claiming	EN	EN
?	O	O
i	EN	EN
need	EN	EN
your	EN	EN
help	EN	EN
please	EN	EN
.....	O	O
bantuin	ID	ID
sayaaaa	ID	ID
😭	O	O

pernah	ID	ID
mencintai	ID	ID
sewajarnya	ID	ID
sampai	ID	ID
akhirnya	ID	ID
aku	ID	ID
tinggalin	ID	ID
karena	ID	ID
emang	ID	ID
bener2	ID	ID
lelah	ID	ID
banget	ID	ID
.	O	O
doi	ID	ID
gbisa	ID	ID
berubah	ID	ID
,	O	O
selalu	ID	ID
over	EN	EN
protective	EN	EN
tapi	ID	ID
gapernah	ID	ID
mau	ID	ID
ngenalin	ID	ID
aku	ID	ID
ke	ID	ID
teman2	ID	ID
dan	ID	ID
keluarganya	ID	ID
.	O	O
its	EN	EN
not	EN	EN
worth	EN	EN
for	EN	EN
me	EN	EN
to	EN	EN
always	EN	EN
with	EN	EN
him	EN	EN
and	EN	EN
finally	EN	EN
i	EN	EN
decided	EN	EN
to	EN	EN
leave	EN	EN
him	EN	EN
.	O	O

-	O	O
rek	JV	JV
rsia	ID	JV
seng	JV	JV
apik	JV	JV
menurut	ID	ID
kalian	ID	ID
ndek	JV	JV
surabaya	O	O
itu	ID	ID
dimana	ID	ID
dari	ID	ID
segi	ID	ID
pelayanan	ID	ID
dll	ID	ID
?	O	O

hari	ID	ID
senin	ID	ID
bisa	ID	ID
dipostpone	MIX-ID-EN	MIX-ID-EN
dulu	ID	ID
ga	ID	ID
?	O	O

@mandarinfess	O	O
gw	ID	ID
skrg	ID	ID
udah	ID	ID
di	ID	ID
tahap	ID	ID
bisa	ID	ID
berhasil	ID	ID
tayang	ID	ID
aja	ID	ID
udah	ID	ID
seneng	ID	ID
bgt	ID	ID
.	O	O
kalo	ID	ID
banyak	ID	ID
yg	ID	ID
dicut	MIX-ID-EN	MIX-ID-EN
tinggal	ID	ID
baca	ID	ID
novelnya	ID	ID
lg	ID	ID
.	O	O

weekend	EN	EN
santai	ID	ID
,	O	O
mau	ID	ID
streamingan	MIX-ID-EN	ID
main	ID	ID
sosmed	ID	ID
tanpa	ID	ID
ngelag	MIX-ID-EN	MIX-ID-EN
bersama	ID	ID
jaringan	ID	ID
indihome	O	O
@indihomecare	O	O
#aktivitastanpabatas	O	O

role	EN	EN
model	EN	ID
aku	ID	ID
sih	ID	ID
.	O	O
keren	ID	ID
banget	ID	ID
!	O	O
best	EN	EN
content	EN	EN
creator	EN	EN
.	O	O
gatau	ID	ID
pokoknya	ID	ID
keren	ID	ID
banget	ID	ID
and	EN	EN
i	EN	EN
am	EN	EN
so	EN	EN
happy	EN	EN
i	EN	EN
can	EN	EN
know	EN	EN
you	EN	EN
,	O	O
malah	ID	ID
seneng	ID	ID
bgt	ID	ID
krn	ID	ID
bisa	ID	ID
akrab	ID	ID
gini	ID	ID
shsjwjsj	O	O
😭	O	O

@bukanlilyehabit	O	O
ak	ID	ID
tau	ID	ID
si	ID	ID
,	O	O
pas	ID	ID
awal2	ID	ID
kae	JV	JV
jano	JV	JV
..	O	O
to	JV	JV
hpne	MIX-JV-EN	MIX-JV-EN
jadul	ID	ID
wowkekekkwkwk	O	O

@lesyeuxdemonroe	O	O
iniyaaa	ID	ID
recommend	EN	EN
akuu	ID	ID
.	O	O
maaf	ID	ID
kalo	ID	ID
overrated	EN	EN
dan	ID	ID
lebayyy	ID	ID
bgt	ID	ID
deskripsiinnya	ID	ID
ajsjajsjs	O	ID
,	O	O
namanya	ID	ID
jg	ID	ID
abege	ID	EN
ya	ID	ID
🙂	O	O
✌	O	O
🏻	O	O
tapi	ID	ID
ya	ID	ID
begitulah	ID	ID
kira	ID	ID
kira	ID	ID
perasaan	ID	ID
aku	ID	ID
ketika	ID	ID
abis	ID	ID
baca	ID	ID
au	EN	EN
au	EN	EN
disini	ID	ID
,	O	O
ini	ID	ID
ratenya	MIX-ID-EN	MIX-ID-EN
kemaren	ID	ID
fresh	EN	EN
from	EN	EN
the	EN	EN
oven	EN	EN
bgt	ID	ID
lah	ID	ID
pokoknya	ID	ID
,	O	O
abis	ID	ID
baca	ID	ID
langsung	ID	ID
aku	ID	ID
kasih	ID	ID
rate	EN	EN

baru	ID	ID
sadar	ID	ID
lupa	ID	ID
ngeprint	MIX-ID-EN	MIX-ID-EN
yg	ID	ID
donghae	O	ID
😭	O	O

@caricaspapaya	O	O
@holysyfr	O	O
@gapyearfess	O	O
kayaknya	ID	ID
sama	ID	ID
aja	ID	ID
peluangnya	ID	ID
deh	ID	ID
(	O	O
ini	ID	ID
denger2	ID	ID
ya	ID	ID
)	O	O
soalnya	ID	ID
tahun	ID	ID
kmrn	ID	ID
banyak	ID	ID
yg	ID	ID
lolos	ID	ID
dan	ID	ID
ngajuiin	ID	ID
kip	ID	ID
,	O	O
tp	ID	ID
belum	ID	ID
tentu	ID	ID
diaccept	MIX-ID-EN	MIX-ID-EN
kipnya	ID	ID
sm	ID	ID
kampus	ID	ID
pas	ID	ID
keterimaa	ID	ID

@satriaolwiss	O	O
buset	ID	ID
org2	ID	ID
sat	O	O
set	O	O
sat	O	O
set	O	ID
pd	ID	ID
lgsg	ID	ID
jalan	ID	ID
gw	ID	ID
malah	ID	ID
diblock	MIX-ID-EN	MIX-ID-EN

huwaa	O	ID
kok	ID	ID
aku	ID	ID
download	EN	EN
jam	ID	ID
segini	ID	ID
duh	ID	ID
gagal	ID	ID
matiin	ID	ID
laptop	ID	ID
kalau	ID	ID
gini	ID	ID
ceritanya	ID	ID
,	O	O
cancel	EN	EN
aja	ID	ID
apa	ID	ID
ya	ID	ID
?	O	O

downloadke	MIX-JV-EN	MIX-JV-EN
disek	JV	JV
yoo	JV	JV
:d	O	O
rt	EN	EN
@rohmat513:	O	O
demi	ID	ID
tuhaaaaaaaaaaan	ID	ID
njilihi	JV	O
pes	O	EN
:d	O	O
rt	EN	EN
ganangstyle	O	O
94	O	O
:	O	O
demii	ID	ID
tuhann	ID	ID
,	O	O
please	EN	EN
downlodke	MIX-JV-EN	MIX-JV-EN
rt	EN	EN
@rohmat513	O	O

@akusetiankri	O	O
@bakarsmith	O	O
si	O	ID
bakar	O	O
ini	ID	ID
ada	ID	ID
dilist	MIX-ID-EN	MIX-ID-EN
buzzerp	MIX-ID-EN	ID
bayaran	ID	ID
khan	ID	ID
?	O	O
ngarep	ID	JV
3	O	O
jt	ID	ID
rela	ID	ID
jadi	ID	ID
setan	ID	ID
😌	O	O

elek	JV	JV
,	O	O
larang	JV	JV
.	O	O
aku	ID	ID
ketika	ID	ID
buka	ID	ID
shopee	O	O

thank	EN	EN
you	EN	EN
for	EN	EN
always	EN	EN
being	EN	EN
yang	ID	ID
terkeren	ID	ID
.	O	O
always	EN	EN
be	EN	EN
regret	EN	EN
to	EN	EN
me	EN	EN
karena	ID	ID
baru	ID	ID
mengenalmu	ID	ID
but	EN	EN
no	EN	EN
matter	EN	EN
how	EN	EN
long	EN	EN
i	EN	EN
missed	EN	EN
,	O	O
kamu	ID	ID
,	O	O
one	EN	EN
and	EN	EN
only	EN	EN
special	EN	EN
person	EN	EN
for	EN	EN
me	EN	EN
.	O	O
may	EN	EN
your	EN	EN
days	EN	EN
are	EN	EN
filled	EN	EN
with	EN	EN
laughter	EN	EN
and	EN	EN
happiness	EN	EN
.	O	O
i	EN	EN
love	EN	EN
you	EN	EN
💚	O	O
💚	O	O
💚	O	O
#6yearswithmarkleeforanotherone10monthsforme	O	O
https://t.co/jjyvlbqgpq	O	O

banyak	ID	ID
yg	ID	ID
blg	ID	ID
hati2	ID	ID
milih	ID	ID
closefriend	EN	EN
.	O	O
sebelum	ID	ID
milih	ID	ID
close	EN	EN
friend	EN	EN
ni	ID	ID
,	O	O
pilih	ID	ID
dulu	ID	ID
konten	ID	ID
yg	ID	ID
mau	ID	ID
dishare	MIX-ID-EN	MIX-ID-EN
.	O	O
nek	JV	JV
ambung2	JV	JV
an	JV	JV
cipokan	JV	JV
opo	JV	JV
meneh	JV	JV
kentu	JV	ID
,	O	O
yo	JV	JV
ojo	JV	JV
di	ID	JV
share	EN	EN
.	O	O
meh	JV	JV
o	JV	JV
ro	JV	JV
konco	JV	JV
cedak	JV	JV
,	O	O
bapak	JV	JV
,	O	O
ibukmu	JV	JV
yo	JV	JV
kui	JV	JV
saru	JV	ID
,	O	O
selain	ID	ID
saru	JV	ID
kan	ID	ID
yo	JV	JV
marai	JV	JV
pingin	JV	JV
cemet	JV	JV

@ofsagarous	O	O
onu	O	O
si	ID	ID
lucu	ID	ID
🤍	O	O
cara	ID	ID
typingnya	MIX-ID-EN	ID
lucu	ID	ID
banget	ID	ID
,	O	O
aku	ID	ID
suka	ID	ID
.	O	O
gemes	ID	O
onu	O	O
!	O	O
i	EN	EN
wish	EN	EN
you	EN	EN
a	EN	EN
good	EN	EN
day	EN	EN
,	O	O
onu	O	O
.	O	O
semangat	ID	ID
untuk	ID	ID
hari	ID	ID
selasa-nya	ID	ID
.	O	O
🌷	O	O
🎀	O	O

@rrennc	O	O
@gasukajelly	O	O
ini	ID	ID
lohhhh	ID	ID
percakapane	MIX-ID-JV	ID
kitaaa	ID	ID
kn	ID	ID
gk	ID	ID
pd	ID	ID
tau	ID	ID

bener2	ID	ID
ga	ID	ID
ahli	ID	ID
stalking	EN	EN
orang	ID	ID
,	O	O
muesti	JV	ID
ke	ID	ID
like	EN	EN
postingane	MIX-ID-JV	MIX-ID-JV
😤	O	O

@billy_care	O	O
malam	ID	ID
billycare	O	EN
.	O	O
tlg	ID	ID
di	ID	ID
tindaklanjuti	ID	ID
keseller	MIX-ID-EN	ID
mengenai	ID	ID
kiriman	ID	ID
ulang	ID	ID
order	ID	ID
sy	ID	ID
.	O	O
dimessage	MIX-ID-EN	MIX-ID-EN
seller	EN	EN
berjanji	ID	ID
kirim	ID	ID
ulang	ID	ID

@txtdarionlshop	O	O
selalu	ID	ID
pake	ID	ID
tokped	O	O
saat	ID	ID
butuh	ID	ID
barang	ID	ID
cepet	ID	ID
saat	ID	ID
itu	ID	ID
juga	ID	ID
dan	ID	ID
gak	ID	ID
bisa	ID	ID
ninggalin	ID	ID
rumah	ID	ID
.	O	O
30	O	O
menit	ID	ID
hbs	ID	EN
check	EN	EN
out	EN	EN
,	O	O
lgsg	ID	ID
nyampe	ID	ID
barangnya	ID	ID
,	O	O
free	EN	EN
ongkir	ID	ID
lagi	ID	ID
.	O	O
mantap	ID	ID
bgt	ID	ID
.	O	O

ketika	ID	ID
udah	ID	ID
fix	EN	EN
order	ID	ID
udah	ID	ID
transfer	ID	ID
tinggal	ID	ID
nunggu	ID	ID
brg	ID	ID
dateng	ID	ID
.	O	O
eh	ID	ID
nemu	ID	ID
supplier	EN	EN
lebih	ID	ID
murah	ID	ID
.	O	O
lebih	ID	ID
bagus	ID	ID
dan	ID	ID
free	EN	EN
ongkir	ID	ID
masa	ID	ID
😭	O	O
🙃	O	O

@hongjoongenthu8	O	O
uwooo	O	O
,	O	O
semangat	ID	ID
semangat	ID	ID
,	O	O
wish	EN	EN
you	EN	EN
luck	EN	EN
!	O	O
aku	ID	ID
sih	ID	ID
baikkk	ID	ID
,	O	O
cuma	ID	ID
ya	ID	ID
agak	ID	ID
stres	ID	EN
aja	ID	ID
karena	ID	ID
tugas	ID	ID
tapi	ID	ID
semangat	ID	ID
juga	ID	ID
lah	ID	ID
!!	O	O

@hakuyuwkie	O	O
ini	ID	ID
ngeload	MIX-ID-EN	MIX-ID-EN
lama	ID	ID
banget	ID	ID
...	O	O

@eskapalan	O	O
@fatalinject	O	O
sakno	JV	JV
penjuale	MIX-ID-JV	MIX-ID-JV
...	O	O
tergantung	ID	ID
😥	O	O

sabar	ID	ID
ya	ID	ID
sayank	ID	ID
,	O	O
diseleseke	MIX-ID-JV	MIX-ID-JV
sik	JV	JV
apik2	JV	JV
sayank	ID	JV
masalah	ID	JV
,	O	O
e	JV	JV
rt	EN	EN
@emy_cemoedtt:	O	O
aku	ID	ID
gak	ID	ID
tau	ID	ID
yas	O	O
,	O	O
alesane	JV	JV
muter2	JV	JV
kog	JV	JV
"	O	O
tyasnarummi	O	O
:	O	O

senin	ID	ID
tenan	JV	JV
tibaknya	MIX-ID-JV	MIX-ID-JV
😩	O	O

for	EN	EN
anyone	EN	EN
who	EN	EN
has	EN	EN
tiktok	O	O
!!	O	O
guys	EN	EN
,	O	O
bantuin	ID	ID
like	EN	EN
,	O	O
komen	ID	ID
,	O	O
&	O	O
amp	O	O
;	O	O
copy	EN	EN
link	EN	EN
...	O	O
please	EN	EN
🥺	O	O
guys	EN	EN
,	O	O
can	EN	EN
you	EN	EN
help	EN	EN
me	EN	EN
to	EN	EN
like	EN	EN
,	O	O
comment	EN	EN
&	O	O
amp	O	O
;	O	O
copy	EN	EN
link	EN	EN
...	O	O
please	EN	EN
🥺	O	O
https://t.co/kurwwdjljk	O	O

@mizmosa	O	O
ntar	ID	ID
kamvek	O	ID
tinggal	ID	ID
masukin	ID	ID
updatean	MIX-ID-EN	MIX-ID-EN
ke	ID	ID
ono	ID	JV

@haivalley	O	O
iya	ID	ID
..	O	O
follow	EN	EN
aja	ID	ID
nanti	ID	ID
diaccept	MIX-ID-EN	MIX-ID-EN
ko	ID	ID

pas	ID	ID
abis	ID	ID
nanya	ID	ID
"	O	O
temen	ID	ID
siapa	ID	ID
?"	O	O
tau2	ID	ID
dia	ID	ID
nelfon	ID	ID
dong	ID	ID
"	O	O
sama	ID	ID
temen	ID	ID
siapa	ID	ID
makannya	ID	ID
ih	ID	ID
?"	O	O
trs	ID	ID
dilanjut	ID	ID
nge-vc	MIX-ID-EN	MIX-ID-EN
krn	ID	ID
dia	ID	ID
kepo	ID	ID
tp	ID	ID
entah	ID	ID
knp	ID	ID
menghubungkan	ID	ID
trs	ID	ID
wkwk	O	O
🤣	O	O
ujung2nya	ID	O
ngambek	ID	ID
coba	ID	ID
pdhl	ID	ID
dia	ID	ID
biasa	ID	ID
ngeprank	MIX-ID-EN	MIX-ID-EN
org	ID	ID
,	O	O
giliran	ID	ID
diprank	MIX-ID-EN	MIX-ID-EN
ceweknya	ID	ID
sendiri	ID	ID
malah	ID	ID
ngambek	ID	ID
🤣	O	O
kalo	ID	ID
jealous	EN	ID
bilang	ID	ID
pak	ID	ID
https://t.co/fcnra8bjqv	O	O

@xuanjinb	O	O
harusnya	ID	ID
bisa	ID	ID
difilter	ID	ID
sih	ID	ID
mana	ID	ID
yg	ID	ID
pantes	ID	ID
di	ID	ID
tabggepin	ID	ID
sama	ID	ID
mana	ID	ID
yg	ID	ID
diignore	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
tp	ID	ID
tadi	ID	ID
hatenya	MIX-ID-EN	ID
emg	ID	ID
👎	O	O
👎	O	O
banget	ID	ID
tp	ID	ID
ga	ID	ID
pantes	ID	ID
buat	ID	ID
sampe	ID	ID
menfess	EN	EN
di	ID	ID
td	ID	ID
dan	ID	ID
..	O	O
ada	ID	ID
yg	ID	ID
speak	EN	EN
up	EN	EN
kek	ID	ID
gitu	ID	ID
😭	O	O
😭	O	O

@radenrauf	O	O
mungkin	ID	ID
diupgrade	MIX-ID-EN	MIX-ID-EN
om	ID	ID
biar	ID	ID
bisa	ID	ID
kek	ID	ID
baymax	O	O
😁	O	O
#telkomselmandalika	O	O

@jatoel	O	O
jat	O	ID
downloadke	MIX-JV-EN	MIX-JV-EN
film	ID	ID
turbo	ID	ID
please	EN	EN
:3	O	O

sama	ID	ID
kyk	ID	ID
liat	ID	ID
...	O	O
hadap	ID	ID
sana	ID	ID
pintune	MIX-ID-JV	MIX-ID-JV
..	O	O
saya	ID	ID
disebelah	ID	ID
sini	ID	ID
..	O	O
itu	ID	ID
sebelum	ID	ID
monalisa	O	ID
dibuka	ID	ID
..	O	O
sama	ID	ID
kyk	ID	ID
liat	ID	ID
..	O	O
kok	ID	ID
aku	ID	ID
kerja	ID	ID
sendirian	ID	ID
lama	ID	ID
..	O	O
kok	ID	ID
ga	ID	ID
ada	ID	ID
kalian	ID	ID
...	O	O
ternyata	ID	ID
sekarang	ID	ID
jawabannya	ID	ID
..	O	O

@smgmenfess2	O	O
aku	JV	JV
tau	JV	JV
dapusi	JV	JV
ngono	JV	JV
padal	JV	JV
dee	JV	JV
ndwe	JV	JV
hp	EN	EN
akeh	JV	JV
ora	JV	JV
nggo	JV	JV
nomer	JV	JV
hp	EN	EN
nggo	JV	JV
wifi	EN	EN
dadi	JV	JV
online	EN	EN
game	EN	EN
mbendino	JV	EN
dan	ID	ID
slengki	ID	JV
rak	JV	JV
meh	JV	JV
medeni	JV	JV
nder	EN	EN
tapi	JV	JV
ncen	JV	JV
ngono	JV	JV
nah	JV	JV
ono	JV	JV
neh	JV	JV
liane	JV	JV
hpne	MIX-JV-EN	MIX-JV-EN
rusak	JV	JV
dilampu	ID	ID
nyilih	JV	ID
hp	EN	EN
pakne	JV	JV
nggo	JV	JV
ngabari	JV	JV
aku	JV	JV
nyilih	JV	JV
hp	EN	EN
koncone	JV	JV
nggo	JV	JV
on	EN	EN
twit	O	EN
ngabari	JV	JV
kui	JV	JV
yo	JV	JV
ldr	EN	O

dm	EN	ID
nggak	ID	ID
bisa	ID	ID
disearch	MIX-ID-EN	MIX-ID-EN
sih	ID	ID
ya	ID	ID

@aisberseri	O	O
wes	JV	JV
perjalanane	MIX-ID-JV	MIX-ID-JV
adoh	JV	JV
nanjak	JV	JV
gur	JV	JV
2	O	O
jam	JV	JV
ning	JV	JV
nduwur	JV	JV
rame	JV	JV
ra	JV	JV
isoh	JV	JV
turu	JV	JV
esuk	JV	JV
tangi	JV	JV
koyo	JV	JV
pasar	JV	JV
arep	JV	JV
foto	JV	JV
yora	JV	JV
enek	JV	JV
sing	JV	JV
apik	JV	JV
😂	O	O

abis	ID	ID
giveaway	EN	EN
tokped	O	O
beres	ID	ID
aku	ID	ID
mau	ID	ID
fokus	ID	ID
uts	ID	ID
:'))	O	O
ngawur	JV	ID
banget	ID	ID
mau	ID	ID
uts	ID	ID
malah	ID	ID
sok	ID	ID
santai	ID	ID
🤧	O	O
dasar	ID	ID
mahasiswa	ID	ID
tingkat	ID	ID
akhir	ID	ID
@.ila	O	O

@heres_mh	O	O
if	EN	EN
you	EN	EN
feeling	EN	EN
tired	EN	EN
,	O	O
let's	EN	EN
take	EN	EN
a	EN	EN
rest	EN	EN
.	O	O
don't	EN	EN
push	EN	EN
hard	EN	EN
yourself	EN	EN
!	O	O
please	EN	EN
stay	EN	EN
healthy	EN	EN
,	O	O
don't	EN	EN
forget	EN	EN
to	EN	EN
eat	EN	EN
and	EN	EN
drink	EN	EN
a	EN	EN
lot	EN	EN
🤍	O	O
kalo	ID	ID
ada	ID	ID
sesuatu	ID	ID
yg	ID	ID
mengganjal	ID	ID
di	ID	ID
pikiran	ID	ID
kakak	ID	ID
cerita	ID	ID
aja	ID	ID
ke	ID	ID
temen	ID	ID
/	O	O
moots	EN	EN
yaa	ID	ID
biar	ID	ID
kaka	ID	ID
lega	ID	ID
dan	ID	ID
gajadi	ID	ID
beban	ID	ID
bgt	ID	ID
buat	ID	ID
pikiran	ID	ID
kaka	ID	ID
..	O	O
semangat	ID	ID
!	O	O

koncoku	JV	JV
boyolali	O	ID
sukses	ID	ID
memecahkan	ID	ID
rekor	ID	ID
ngjual	ID	ID
vespa	O	ID
pts	O	O
harga	ID	ID
75	O	O
juta	ID	ID
dengan	ID	ID
harga	ID	ID
awal	ID	ID
100	O	O
juta	ID	ID
well	EN	EN
tenan	JV	JV
bakul	JV	JV
bakul	JV	JV
seng	JV	JV
nggoreng	JV	JV
rego	JV	JV
pts	O	JV
edan	JV	JV
ra	JV	JV
kalap	JV	JV
rego	JV	JV
ne	JV	JV
melebih	ID	ID
vespa	O	O
vbb	O	O
62	O	O

@kreideprinm	O	O
sankiu	EN	O
!	O	O
c	O	O
:	O	O
tadi	ID	ID
sekedar	ID	ID
interview	EN	EN
buat	ID	ID
pemenuhan	ID	ID
uts	ID	ID
aja	ID	ID
kok	ID	ID
dan	ID	ID
udah	ID	ID
beres	ID	ID
.	O	O
ada	ID	ID
jadwal	ID	ID
sampai	ID	ID
sore	ID	ID
kah	ID	ID
alka	O	O
?	O	O
kalau	ID	ID
lagi	ID	ID
banyak	ID	ID
yang	ID	ID
dihandle	MIX-ID-EN	MIX-ID-EN
order	ID	ID
aja	ID	ID
to	EN	EN
save	EN	EN
the	EN	EN
time	EN	EN
!	O	O

mais	O	ID
bagus	ID	ID
ae	JV	JV
passingnya	MIX-ID-EN	MIX-ID-EN
pak	ID	ID
bos	ID	ID

selusin	ID	ID
aja	ID	ID
dicopy	MIX-ID-EN	MIX-ID-EN
jadiin	ID	ID
5	O	O
semua	ID	ID
😭	O	O

@laguanaknegeri	O	O
karo	JV	JV
slonjoran	JV	ID
,	O	O
nyawang	JV	JV
wong	JV	JV
tandur	JV	ID
...	O	O
🤣	O	O
happy	EN	EN
minggon	JV	EN
mas	JV	O
🙋	O	O

u	EN	EN
tau	ID	ID
ga	ID	ID
sih	ID	ID
the	EN	EN
jengkel	ID	EN
feeling	EN	EN
when	EN	EN
you're	EN	EN
physically	EN	EN
tired	EN	EN
and	EN	EN
then	EN	EN
come	EN	EN
that	EN	EN
one	EN	EN
guy	ID	EN
ngejelek2in	ID	ID
temen	ID	ID
u	EN	EN
,	O	O
rasanyaaaa	ID	ID
huhhhhh	O	ID
pengen	ID	ID
ku	ID	ID
pukul	ID	ID
dada	ID	ID
mu	O	O
sampe	ID	ID
bunyi	ID	ID
deg	ID	O

-	O	O
rek	JV	JV
ebesku	JV	JV
ate	JV	JV
gae	JV	JV
android	O	O
,	O	O
sakdurunge	JV	JV
hpne	MIX-JV-EN	MIX-JV-EN
nokia	O	O
jadul	ID	ID
.	O	O
sing	JV	JV
gaenane	JV	JV
enak	JV	JV
merk	EN	JV
opo	JV	JV
yo	JV	JV
?	O	O
sing	JV	JV
gampang	JV	JV
dipahami	JV	JV
wong	JV	JV
tuek	JV	JV
.	O	O
aku	JV	JV
dewe	JV	JV
pengguna	ID	ID
samsung	O	O
ketbien	JV	ID
,	O	O
dadi	JV	JV
gaiso	JV	JV
bandingno	MIX-ID-JV	JV
.	O	O
suwunn	JV	O

@cigaretruth	O	O
hi	EN	EN
,	O	O
done	EN	EN
yaa	ID	ID
..	O	O
tapi	ID	ID
ternyata	ID	ID
videonya	ID	ID
ga	ID	ID
bisa	ID	ID
dikomen	ID	ID
,	O	O
maaf	ID	ID
ya	ID	ID
..	O	O
btw	EN	EN
projectnya	MIX-ID-EN	MIX-ID-EN
bagus	ID	ID
banget	ID	ID
,	O	O
aktingnya	ID	ID
juga	ID	ID
bagus	ID	ID
banget	ID	ID
apalagi	ID	ID
si	O	ID
milan	O	O
,	O	O
karna	ID	ID
pasti	ID	ID
susah	ID	ID
akting	ID	ID
jadi	ID	ID
jahat	ID	ID
😂	O	O
semangat	ID	ID
!	O	O

@bunyisaatbanjir	O	O
@pdi_perjuangan	O	O
hehehe	ID	O
kl	ID	ID
lu	ID	ID
bs	ID	ID
geser	ID	ID
urutan	ID	ID
2	O	O
aj	ID	ID
pdip	O	ID
udh	ID	ID
hebat	ID	ID

yah	ID	ID
yauda	ID	ID
lah	ID	ID
ya	ID	ID
nikmatin	ID	ID
aja	ID	ID
fangirling	EN	EN
mumpung	ID	ID
redvelvet	O	ID
mau	ID	ID
cb	ID	JV
,	O	O
justin	O	ID
tour	EN	EN
(	O	O
walaupun	ID	ID
lg	ID	ID
dipostpone	MIX-ID-EN	MIX-ID-EN
dulu	ID	ID
)	O	O
,	O	O
banyak	ID	ID
film	ID	ID
baru	ID	ID
,	O	O
dan	ID	ID
lain-lain	ID	ID

@jawafess	O	O
ayooo	JV	JV
poo	JV	JV
liriken	JV	JV
aku	JV	JV
min	ID	ID
.	O	O
aku	JV	ID
jomblo	ID	ID
ket	JV	JV
lair	JV	JV
smpk	JV	JV
19thn	ID	JV
iki	JV	JV
😭	O	O
mesti	JV	JV
lk	JV	JV
ws	JV	JV
cidek	JV	JV
kro	JV	JV
cowo	ID	JV
muesti	JV	JV
gatau	JV	JV
dadi	JV	JV
tbtb	ID	ID
kandas	ID	ID
sebelum	ID	ID
jadian	ID	ID
.	O	O
lk	JV	O
jawafess	O	JV
ngefollow	MIX-JV-EN	MIX-JV-EN
aku	JV	JV
fix	EN	EN
aku	JV	JV
otw	EN	EN
golek	JV	JV
pacar	JV	ID
wkwk	O	O

agak	ID	ID
malu	ID	ID
sih	ID	ID
kontenku	ID	ID
dishare	MIX-ID-EN	MIX-ID-EN
sama	ID	ID
ustadz	ID	O
sendiri	ID	ID
.	O	O
dulu	ID	ID
ketika	ID	ID
awal	ID	ID
mondok	ID	ID
di	ID	ID
krapyak	O	ID
,	O	O
aku	ID	ID
termasuk	ID	ID
santri	ID	ID
yang	ID	ID
menyepelekan	ID	ID
dan	ID	ID
terkadang	ID	ID
absen	ID	ID
ngaji	ID	ID
tanpa	ID	ID
alasan	ID	ID
.	O	O
langsung	ID	ID
tobat	ID	ID
setelah	ID	ID
ditegur	ID	ID
ustadz	ID	O
“	O	O
sampean	JV	JV
wis	JV	JV
gede	JV	JV
,	O	O
mosok	JV	JV
yo	JV	JV
kudu	JV	JV
dielingke	JV	JV
terus	JV	JV
koyo	JV	JV
konco-konco	JV	JV
liyane	JV	JV
.”	O	O
https://t.co/iulwlu3rcg	O	O

@barcabandidos	O	O
ye	ID	ID
gapapa	ID	ID
bang	ID	ID
ngetroll	MIX-ID-EN	MIX-ID-EN
tim	ID	ID
kalah	ID	ID
mah	ID	ID
wong	JV	JV
faktanya	ID	ID
emang	ID	ID
kalah	ID	ID
.	O	O
asal	ID	ID
gausah	ID	ID
bandingin	ID	ID
pemain	ID	ID
yg	ID	ID
jelas	ID	ID
jelas	ID	ID
buta	ID	ID
data	ID	ID
dan	ID	ID
fakta	ID	ID
pasca	ID	ID
ngalahin	ID	ID
psg	O	ID
.	O	O
kesannya	ID	ID
kaya	ID	ID
iri	ID	ID
dengki	ID	ID
😂	O	O
😂	O	O

ternyata	ID	ID
capcipcup	ID	ID
dong	ID	ID
,	O	O
malah	ID	ID
optionnya	MIX-ID-EN	ID
bener	ID	ID
bener	ID	ID
pemain	ID	ID
high	EN	EN
level	EN	EN
pula	ID	ID
😂	O	O
😂	O	O
😂	O	O

@yeppeoyjie	O	O
@meaniegives	O	O
@watchmangangnft	O	O
tolong	ID	ID
dilike	MIX-ID-EN	MIX-ID-EN
yaaa	ID	ID
temen	ID	ID
temen	ID	ID
👆	O	O

