Word	True	Predict
ada	ID	ID
perspektif	ID	EN
pro	ID	EN
&	O	O
amp	O	O
;	O	O
kontra	ID	ID
nya	ID	ID
?	O	O
contohnya	ID	ID
kyk	ID	ID
hukuman	ID	ID
m4ti	ID	ID
kan	ID	ID
ada	ID	ID
yg	ID	ID
pro	ID	EN
&	O	O
amp	O	O
;	O	O
kontra	ID	ID
gt	ID	ID
gt	ID	ID
pls	EN	EN
bantuin	ID	ID
:")	O	O

Fan	ID	O
projectnya	MIX-ID-EN	MIX-ID-EN
bener2	ID	ID
bikin	ID	ID
pgn	ID	ID
nonton	ID	ID
lagi	ID	ID
😭	O	O

kalian	ID	ID
hebat	ID	ID
banget	ID	ID
,	O	O
super	ID	ID
profesional	ID	ID
huaaaa	O	ID
T_T	O	O
nangis	ID	ID
banget	ID	ID
liat	ID	ID
perjuangan	ID	ID
mreka	ID	ID
yang	ID	ID
bener	ID	ID
"	O	O
berlika-liku	ID	JV
.	O	O

and	EN	EN
if	EN	EN
he	EN	EN
suddenly	EN	EN
silent	EN	EN
in	EN	EN
the	EN	EN
call	EN	EN
,	O	O
he's	EN	EN
just	EN	EN
overcome	EN	EN
it	EN	EN
with	EN	EN
SLEEP	EN	EN
like	EN	EN
how	EN	EN
could	EN	EN
u	EN	EN
do	EN	EN
that	EN	EN
?	O	O
i	EN	EN
mean	EN	EN
ok	EN	EN
tdr	ID	EN
bisa	ID	ID
jadi	ID	ID
escape	EN	EN
from	EN	EN
life's	EN	EN
stormy	EN	ID
part	EN	EN
TP	ID	ID
JUJURLY	MIX-ID-EN	EN
GUE	ID	ID
GABISA	ID	ID
.	O	O
Gue	ID	ID
malah	ID	ID
ovt	EN	EN
sampe	ID	ID
ga	ID	ID
bisa	ID	ID
tdr	ID	ID
.	O	O
I	EN	EN
just	EN	EN
don't	EN	EN
understand	EN	EN
w/	EN	O
him	EN	EN

masalah	JV	JV
e	JV	JV
So	O	JV
mbek	JV	JV
Sa	O	JV
angel	JV	JV
diseleseke	MIX-ID-JV	MIX-ID-JV
nek	JV	JV
ego	ID	JV
ne	JV	JV
gede2	JV	JV
..	O	O
segede	JV	ID
gajah	JV	JV
:(	O	O

Ning	O	JV
:	O	O
"	O	O
ma	ID	ID
,	O	O
ning	O	JV
mau	ID	ID
jualan	ID	ID
jilbab	ID	ID
malolo	O	ID
d	ID	ID
kendari	O	O
,	O	O
menurut	ID	ID
mama	ID	ID
gimana	ID	ID
?"	O	O
Ma	ID	ID
:	O	O
"	O	O
Insya	ID	ID
Allah	O	O
bisa	ID	ID
nak	ID	ID
,	O	O
yang	ID	ID
penting	ID	ID
mau	ID	ID
ikhtiar	ID	ID
dan	ID	ID
berdoa	ID	ID
"	O	O
Penyemangat	ID	ID
pagi	ID	ID
ku	ID	ID
..	O	O
My	EN	EN
angel	EN	EN
,	O	O
mama	ID	ID
tersayang	ID	EN
♥	O	O
️	O	O

@natanattda	O	O
Ibuku	JV	JV
,	O	O
"	O	O
ya	JV	JV
Allah	O	O
iki	JV	JV
panganan	JV	JV
opo	JV	JV
?	O	O
Larang	JV	JV
banget	JV	JV
tp	JV	JV
siithik	JV	JV
e	JV	JV
pol	JV	JV
.	O	O
Mending	JV	JV
nggo	JV	JV
tuku	JV	JV
omah	JV	JV
timbang	JV	JV
nggo	JV	JV
tuku	JV	JV
panganan	JV	JV
sak	JV	JV
upil	JV	ID
ngene	JV	JV
ki	JV	JV
"	O	O

@collegemenfess	O	O
diem2	ID	ID
aja	ID	ID
aku	ID	ID
jg	ID	ID
magang	ID	ID
di	ID	ID
pt	ID	ID
punya	ID	ID
sodara	ID	ID
tp	ID	ID
emg	ID	ID
pt	ID	ID
nya	ID	ID
ada	ID	ID
dilist	MIX-ID-EN	MIX-ID-EN
magang	ID	EN
wajib	ID	ID
kampus	ID	ID
sih	ID	ID
,	O	O
kek	ID	ID
kampus	ID	ID
ku	ID	ID
ngeluarin	ID	ID
list	EN	ID
perusahaan	ID	ID
a	O	ID
b	O	O
c	O	O
ini	ID	ID
boleh	ID	ID
magang	ID	O
gt	ID	ID
dan	ID	ID
kebetulan	ID	ID
ada	ID	ID

@cgharger	O	O
Gue	ID	ID
ngebales	ID	ID
replyan	MIX-ID-EN	ID
doang	ID	ID
...	O	O
dia	ID	ID
yg	ID	ID
tiba2	ID	ID
nge	ID	ID
jb	EN	MIX-ID-EN
jb	EN	MIX-ID-EN
,	O	O
dibales	ID	ID
malah	ID	ID
diblock	MIX-ID-EN	MIX-ID-EN
..	O	O
ya	ID	ID
gapapa	ID	ID
juga	ID	ID
siih	ID	O

NGELAG	MIX-ID-EN	MIX-ID-EN
ALWAYS	EN	EN
LAGGING	EN	O
!!	O	O
ERRRRRRRRRRRR	O	ID
!!!	O	O
PLEASE	EN	EN
BE	EN	EN
NICE	EN	EN
INTERNET	EN	ID
NO	EN	EN
LAG	EN	O
-________-	O	O

@pacarbighit	O	O
ya	ID	ID
aman2	ID	ID
ajaa	ID	ID
.	O	O
aku	ID	ID
selalu	ID	ID
order	ID	ID
namanya	ID	ID
pc	O	EN
bts	O	O
ya	ID	ID
nyampe2	ID	ID
aja	ID	ID
kok	ID	ID
.	O	O
lagian	ID	ID
harganya	ID	ID
150	O	ID
kan	ID	ID
,	O	O
kalo	ID	ID
ilang	ID	ID
jg	ID	ID
bs	ID	ID
claim	EN	EN
150	O	ID
.	O	O
yg	ID	ID
bahaya	ID	ID
tuh	ID	ID
kl	ID	ID
isinya	ID	ID
poca	EN	O
trs	ID	ID
harganya	ID	ID
displit	MIX-ID-EN	MIX-ID-EN
pay	EN	O

Aku	JV	JV
gak	JV	JV
ngerti	JV	JV
motivasine	MIX-ID-JV	MIX-ID-JV
bapakku	JV	JV
rabi	JV	JV
karo	JV	JV
ibuk	JV	JV
iku	JV	JV
opo	JV	JV
.	O	O
Senenge	JV	JV
kok	JV	JV
nyikso	JV	ID
batin	JV	ID
anak	JV	JV
bojone	JV	JV
😁	O	O

beyb	EN	EN
kalo	ID	ID
inget	ID	ID
dis-ney	O	ID
rame	ID	ID
ini	ID	ID
jadi	ID	ID
inget	ID	ID
beberapa	ID	ID
minggu	ID	ID
lalu	ID	ID
punya	ID	ID
c	ID	ID
BIKIN	ID	ID
ISTIGHFAR	ID	ID
bgt	ID	ID
sorry	EN	EN
..	O	O
owrder	EN	ID
disney	O	O
gak	ID	ID
sabaran	ID	ID
pdhl	ID	ID
udh	ID	ID
di	ID	ID
blg	ID	ID
MAAF	ID	ID
KALO	ID	ID
DELAY	EN	ID
DARI	ID	ID
DISNEY	O	ID
YT	O	ID
KAYA	ID	ID
GINI	ID	ID
lah	ID	ID
masih	ID	ID
ditanya	ID	ID
"	O	O
iya	ID	ID
kalo	ID	ID
giru	ID	EN
jam	ID	ID
berapa	ID	ID
bisanya	ID	ID
?"	O	O
"	O	O
blm	ID	ID
muncul	ID	ID
?"	O	O
"	O	O
jam	ID	ID
berapa	ID	ID
kalo	ID	ID
(	O	O
cont	EN	EN
..	O	O
)	O	O

Trent	O	ID
gila	ID	ID
jg	ID	ID
sih	ID	ID
standard	EN	ID
passingnya	MIX-ID-EN	MIX-ID-EN
,	O	O
dia	ID	ID
karna	ID	ID
dah	ID	ID
keseringan	ID	ID
passing	EN	EN
bagus	ID	ID
jadinya	ID	ID
kek	ID	ID
biasa	ID	ID
aja	ID	ID
passing	EN	EN
semalem	ID	ID
padahal	ID	ID
itu	ID	ID
kelas	ID	ID
banget	ID	ID
passingnya	MIX-ID-EN	MIX-ID-EN

@convomfs	O	O
caranya	ID	ID
ngepin	MIX-ID-EN	MIX-ID-EN
dm	EN	EN
twt	O	EN
gmna	ID	ID
dah	ID	ID

so	EN	EN
i	EN	EN
watched	EN	EN
lot	EN	EN
of	EN	EN
disney	O	O
movies	EN	EN
with	EN	EN
my	EN	EN
fam	EN	EN
today	EN	EN
,	O	O
dan	ID	ID
semuanya	ID	ID
yg	ID	ID
udah	ID	ID
pernah	ID	ID
aku	ID	ID
tonton	ID	ID
sih	ID	ID
(	O	O
bcs	EN	EN
i'm	EN	EN
the	EN	EN
one	EN	EN
who	EN	EN
recommend	EN	EN
it	EN	EN
)	O	O
,	O	O
and	EN	EN
dAMN	EN	EN
KEK	ID	ID
IT	EN	EN
REMINDS	EN	EN
ME	EN	EN
JUST	EN	EN
HOW	EN	EN
MUCH	EN	EN
I	EN	EN
LOVE	EN	EN
DISNEY	EN	EN
MOVIES	EN	EN
,	O	O
HOW	EN	ID
HOPELESS	EN	EN
ROMANTIC	EN	EN
I	EN	EN
ACTUALLY	EN	EN
AM	EN	EN
,	O	O
AND	EN	EN
I	EN	EN
NEED	EN	EN
ANOTHER	EN	EN
MOVIES	EN	EN
LIKE	EN	EN
THOSE	EN	EN
!	O	O
!	O	O
!	O	O
😭	O	O
👌	O	O

wes	JV	JV
duwe	JV	JV
yo	JV	JV
ojo	JV	JV
dimasuke	MIX-ID-JV	MIX-ID-JV
pokok	ID	JV
bahasan	ID	JV
︶︿︶	O	JV
RT	EN	EN
@hEezZty	O	O
ono	JV	JV
wong	JV	JV
solo	O	O
,,	O	O
tp	JV	JV
wis	JV	JV
duwe	JV	JV
je	JV	JV
,,	O	O
#tagMikirSek	O	EN
RT	EN	EN
...	O	O
http://t.co/dVzFlEmh	O	O

@sobbiniey	O	O
wih	ID	ID
keren	ID	ID
,	O	O
semangat	ID	ID
fayyy	O	EN
wish	EN	EN
you	EN	EN
luck	EN	EN
!	O	O
💓	O	O

@rentworldz	O	O
Selamat	ID	ID
malam	ID	ID
,	O	O
sender	EN	EN
.	O	O
Semoga	ID	ID
nggak	ID	ID
terlambat	ID	ID
untuk	ID	ID
mengajukan	ID	ID
diri	ID	ID
,	O	O
ya	ID	ID
?	O	O
Saya	ID	ID
kebetulan	ID	ID
memang	ID	ID
anak	ID	ID
sulung	ID	ID
,	O	O
sudah	ID	ID
biasa	ID	ID
dengerin	ID	ID
curhat	ID	ID
macam-macam	ID	ID
dari	ID	ID
adik	ID	ID
,	O	O
saudara	ID	ID
,	O	O
junior	ID	ID
maupun	ID	ID
teman	ID	ID
saya	ID	ID
.	O	O
I’m	EN	EN
pretty	EN	EN
confident	EN	EN
that	EN	EN
I	EN	EN
could	EN	EN
be	EN	EN
a	EN	EN
good	EN	EN
listener	EN	EN
for	EN	EN
you	EN	EN
,	O	O
soal	ID	ID
apapun	ID	ID
itu	ID	ID
.	O	O

@Jkt_Networks	O	O
Pagi	ID	ID
juga	ID	ID
My	EN	EN
Angel	EN	EN
🌹	O	O
😂	O	O
🎉	O	O
🎉	O	O
🎉	O	O

@JowSukaMina	O	O
dicopy	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
biar	ID	ID
cpt	ID	ID

iNI	ID	ID
CEWEK	ID	ID
PALING	ID	ID
NGESELIN	ID	ID
SEDUNIA	ID	ID
ALIAS	ID	ID
PAS	ID	ID
KELAS	ID	ID
PERTAMA	ID	ID
GW	ID	ID
DIKICK	MIX-ID-EN	MIX-ID-EN
DARI	ID	ID
gruP	ID	O
KELAS	ID	EN
TIBA	ID	ID
TIBA	ID	ID
SOALNYA	ID	ID
KARENA	ID	ID
BERCANDAIN	ID	ID
DIA	ID	ID
DOANG	ID	ID
,	O	O
tp	ID	ID
salah	ID	ID
gw	ID	ID
sih	ID	ID

di	ID	ID
Bandara	O	ID
Jogja	O	O
ngeprint	MIX-ID-EN	MIX-ID-EN
surat	ID	ID
antigen	ID	ID
5k	O	ID
lalu	ID	ID
di	ID	ID
Bandara	O	ID
Balikpapan	O	ID
beli	ID	ID
makanan	ID	ID
ini	ID	ID
totalnya	ID	ID
66k	O	ID
.	O	O
shock	EN	ID
harga	ID	ID
onigiri	O	ID
mahal	ID	ID
di	ID	ID
Balikpapan	O	ID
https://t.co/WXb29MkYDz	O	O

Lucu	ID	ID
banget	ID	JV
ini	ID	ID
😭	O	O
😭	O	O
😭	O	O
akhirnya	ID	ID
nikah	ID	ID
juga	ID	ID
setelah	ID	ID
huru	ID	ID
hara	ID	ID
perbestiean	MIX-ID-EN	ID
,	O	O
gw	ID	ID
balikin	ID	ID
nie	ID	ID
bumi	ID	ID
bulat	ID	JV
kalo	ID	ID
ngga	ID	ID
nikah	ID	ID
endingnya	MIX-ID-EN	MIX-ID-EN

KAGETTT	ID	ID
BGT	ID	ID
,	O	O
ini	ID	ID
masa	ID	ID
kakaknya	ID	ID
yg	ID	ID
nanyain	ID	ID
jajanan	ID	ID
dia	ID	ID
malah	ID	ID
dikick	MIX-ID-EN	MIX-ID-EN
dri	ID	ID
grup	ID	ID
?	O	O

shopee	O	O
karo	JV	JV
tokped	O	O
soyo	JV	JV
bengi	JV	JV
soyo	JV	JV
ngawur	JV	JV

@putrie_wuland	O	O
nanti	ID	ID
tak	ID	JV
ambilke	MIX-ID-JV	MIX-ID-JV
wae	JV	JV

I	EN	EN
never	EN	EN
hate	EN	EN
ekonomi	ID	ID
this	EN	EN
much	EN	EN
,	O	O
alias	ID	ID
jancokkkkkkk	ID	ID
knp	ID	ID
tugas	ID	ID
proyeknya	ID	ID
susah	ID	ID
amat	ID	ID
https://t.co/K2OmI9j0Tu	O	ID

Berhenti	ID	O
ngasih	ID	ID
effort	EN	EN
yang	ID	ID
lebih	ID	ID
ke	ID	ID
semua	ID	ID
orang	ID	ID
,	O	O
karena	ID	ID
nggak	ID	ID
semuanya	ID	ID
akan	ID	ID
ngerasa	ID	ID
cukup	ID	ID
sama	ID	ID
effort	EN	EN
yang	ID	ID
kamu	ID	ID
kasih	ID	ID
,	O	O
jadi	ID	ID
baik	ID	ID
boleh	ID	ID
,	O	O
tapi	ID	ID
jangan	ID	ID
buang-buang	ID	ID
waktu	ID	ID
buat	ID	ID
orang	ID	ID
yang	ID	ID
ngga	ID	ID
worth	EN	EN
it	EN	EN
buat	ID	ID
kamu	ID	ID
pertahanin	ID	ID
.	O	O

#IndiHome	O	O
duh	JV	JV
bok	JV	ID
konsisten	ID	ID
,	O	O
ws	JV	JV
paketan	ID	ID
e	JV	JV
larang	JV	JV
dewe	JV	JV
jek	JV	JV
lemot	JV	JV
ae	JV	JV

@stanmenfess	O	O
sumpah	ID	ID
deh	ID	ID
jangan	ID	ID
kredit	ID	ID
gadget	EN	O
,	O	O
ora	JV	JV
masook	JV	JV
.	O	O
misal	ID	ID
ni	ID	ID
ip	O	O
11	O	O
harga	ID	ID
ibox	O	O
12	O	O
,	O	O
dikredit	ID	ID
jd	ID	ID
13,5	O	ID
bayarnya	ID	ID
.	O	O
pdhl	ID	ID
beli	ID	ID
ip11	O	ID
resmi	ID	ID
bisa	ID	ID
dibawah	ID	ID
12	O	O
kalo	ID	ID
cash	EN	EN
dan	ID	ID
banyak	ID	ID
cashbacknya	MIX-ID-EN	MIX-ID-EN
kalo	ID	ID
di	ID	ID
tokped	O	O
.	O	O
apalagi	ID	ID
kalo	ID	ID
mau	ID	ID
cari	ID	ID
bekas	ID	ID
10an	ID	ID
banyaakk	ID	EN
.	O	O
belom	ID	ID
lagi	ID	ID
pas	ID	ID
dijual	ID	ID
beberapa	ID	ID
tahun	ID	ID
kedepan	ID	ID

@i_cahn	O	O
@Yudhistiraa07	O	JV
iki	JV	JV
onok	JV	JV
anyar	JV	JV
maneh	JV	JV
seng	JV	JV
durung	JV	JV
dicopy	MIX-JV-EN	MIX-JV-EN
arek2	JV	JV
,	O	O
21GB	EN	JV
an	JV	JV

Gue	ID	ID
tau	ID	ID
kok	ID	ID
ini	ID	ID
tuh	ID	ID
ditaronya	ID	ID
ke	ID	ID
negara-negara	ID	ID
yg	ID	ID
buka	ID	ID
border	EN	ID
.	O	O
Cuma	ID	ID
,	O	O
aids	O	ID
ini	ID	ID
sampe	ID	ID
kapan	ID	ID
dan	ID	ID
readynya	MIX-ID-EN	MIX-ID-EN
kyk	ID	ID
mana	ID	ID
?	O	O
Dari	ID	ID
dulu	ID	ID
jg	ID	ID
US	O	O
mainnya	ID	ID
begini	ID	ID
,	O	O
Libya	O	ID
Syria	O	ID
lg	ID	ID
ada	ID	ID
masalah	ID	ID
,	O	O
ujug	JV	ID
ujug	JV	ID
nampil	ID	ID
diri	ID	ID
"	O	O
kita	ID	ID
kirim	ID	ID
bantuan	ID	ID
